Scan:    436   RXJ0117.7+3637 2015-10-24 +02 30 20.0
         OPTICAL                 Tb    
        km/s-LSR                 I
    -522.5202502009429963     -0.0135404
    -521.9185061502548706     -0.0159831
    -521.3167596797123906     -0.0122361
    -520.7150107892821325     -0.0041825
    -520.1132594790307166     -0.0148254
    -519.5115057487918193     -0.0133825
    -518.9097495986652575     -0.0027167
    -518.3079910285509868     -0.0100367
    -517.7062300385158551     -0.0110874
    -517.1044666284932418     -0.0110482
    -516.5027007985495402     -0.0124589
    -515.9009325485850468     -0.0063851
    -515.2991618785663377     -0.0028619
    -514.6973887885269505     -0.0018932
    -514.0956132784666579     -0.0143830
    -513.4938353483189530     -0.0120299
    -512.8920549981837667     -0.0118393
    -512.2902722278945475     -0.0105929
    -511.6884870375179730     -0.0142090
    -511.0866994269874226      0.0000011
    -510.4849093963694600      0.0087349
    -509.8831169455975214     -0.0126806
    -509.2813220747049172     -0.0096067
    -508.6795247836250837     -0.0071517
    -508.0777250723247107     -0.0079989
    -507.4759229408370516     -0.0115985
    -506.8741183890955995     -0.0079647
    -506.2723114171669181     -0.0086532
    -505.6705020250176403     -0.0016658
    -505.0686902125813162     -0.0003826
    -504.4668759798578890     -0.0042597
    -503.8650593268473017      0.0011839
    -503.2632402535164147     -0.0087532
    -502.6614187598984245     -0.0182694
    -502.0595948459599640     -0.0144146
    -501.4577685116345833     -0.0166268
    -500.8559397569555927     -0.0167802
    -500.2541085818895681     -0.0057235
    -499.6522749864366233      0.0039821
    -499.0504389706300685      0.0006850
    -498.4486005343699162      0.0068447
    -497.8467596776562800      0.0016116
    -497.2449164004891600     -0.0004273
    -496.6430707028684424      0.0159391
    -496.0412225847609875      0.0015392
    -495.4393720462000488      0.0019803
    -494.8375190870856386     -0.0031882
    -494.2356637074511809     -0.0024396
    -493.6338059072633655     -0.0018526
    -493.0319456865554457     -0.0023588
    -492.4300830452609148     -0.0049245
    -491.8282179834129693     -0.0057959
    -491.2263505009451023     -0.0104105
    -490.6244805978573140     -0.0041625
    -490.0226082741495475     -0.0039064
    -489.4207335298219164     -0.0120505
    -488.8188563648076865     -0.0074624
    -488.2169767791735921     -0.0030965
    -487.6150947728196456      0.0040103
    -487.0132103457792709     -0.0054374
    -486.4113234980191010      0.0040485
    -485.8094342295057686      0.0028393
    -485.2075425402726978     -0.0058644
    -484.6056484303198317     -0.0060896
    -484.0037518995474102     -0.0081921
    -483.4018529480218263     -0.0014713
    -482.7999515756433198     -0.0021930
    -482.1980477824785112     -0.0098315
    -481.5961415684940334     -0.0056683
    -480.9942329336898865     -0.0063279
    -480.3923218779995636     -0.0044412
    -479.7904084014230648     -0.0006466
    -479.1884925039270797     -0.0055329
    -478.5865741855781152     -0.0058324
    -477.9846534463429748      0.0020275
    -477.3827302861217845      0.0064849
    -476.7808047049477977     -0.0059738
    -476.1788767028210714     -0.0023077
    -475.5769462797082383      0.0027746
    -474.9750134356426656     -0.0062411
    -474.3730781705910431      0.0037642
    -473.7711404844534968     -0.0095495
    -473.1692003772965904     -0.0068969
    -472.5672578490870706     -0.0003414
    -471.9653128998249372     -0.0085980
    -471.3633655294768801      0.0061551
    -470.7614157381095197      0.0042037
    -470.1594635255563617      0.0012590
    -469.5575088918840834     -0.0030681
    -468.9555518370925142      0.0051483
    -468.3535923611152043     -0.0060372
    -467.7516304640187172     -0.0176097
    -467.1496661457697996     -0.0055756
    -466.5476994062685208      0.0014450
    -465.9457302455481909      0.0163089
    -465.3437586636088099      0.0045039
    -464.7417846604504348     -0.0089500
    -464.1398082360396984     -0.0028874
    -463.5378293903766576      0.0170627
    -462.9358481233946350      0.0061593
    -462.3338644351271114      0.0105529
    -461.7318783255406061     -0.0049505
    -461.1298897946352895     -0.0074351
    -460.5278988423777378     -0.0037101
    -459.9259054688346282     -0.0123518
    -459.3239096738394664      0.0023848
    -458.7219114574920695      0.0042237
    -458.1199108197259875     -0.0057568
    -457.5179077605411635     -0.0083064
    -456.9159022799708509     -0.0035942
    -456.3138943779485999     -0.0070549
    -455.7118840544409295     -0.0073155
    -455.1098713094479535     -0.0048941
    -454.5078561429697288      0.0070309
    -453.9058385550061416      0.0065582
    -453.3038185455572489     -0.0097582
    -452.7017961145564868     -0.0040533
    -452.0997712619705453     -0.0087312
    -451.4977439878661016      0.0029626
    -450.8957142921763648      0.0003936
    -450.2936821748682519     -0.0056887
    -449.6916476360415231     -0.0000915
    -449.0896106755297978     -0.0024393
    -448.4875712933663294     -0.0062313
    -447.8855294895843713     -0.0056477
    -447.2834852641174734      0.0009408
    -446.6814386169988325      0.0050529
    -446.0793895481951381     -0.0044759
    -445.4773380576731938     -0.0018027
    -444.8752841454328859     -0.0017461
    -444.2732278114410747     -0.0058545
    -443.6711690556976464      0.0006211
    -443.0691078781693477      0.0007090
    -442.4670442789559957      0.0024277
    -441.8649782578580130      0.0094066
    -441.2629098149751030     -0.0000659
    -440.6608389502740692      0.0021947
    -440.0587656637216014      0.0019843
