Scan:     12           MRK335 2015-10-21 +00 30 15.0
         OPTICAL                 Tb    
        km/s-LSR                 XX
    -522.5339033514131870     -0.0115398
    -521.9321437121948293     -0.0051497
    -521.3303816529557935     -0.0057047
    -520.7286171736958522     -0.0099594
    -520.1268502744151192     -0.0116538
    -519.5250809550802842     -0.0062953
    -518.9233092157578540     -0.0048088
    -518.3215350563480115     -0.0118462
    -517.7197584768175602     -0.0142663
    -517.1179794772330069     -0.0012875
    -516.5161980574943072      0.0005081
    -515.9144142177349295      0.0096195
    -515.3126279577550122      0.0038339
    -514.7108392776211758      0.0041330
    -514.1090481773333067      0.0089229
    -513.5072546568582084     -0.0020564
    -512.9054587161624568     -0.0165188
    -512.3036603553462101      0.0030243
    -511.7018595742427465      0.0058845
    -511.1000563728854900     -0.0009148
    -510.4982507512743837     -0.0115259
    -509.8964427094095413     -0.0067214
    -509.2946322472907923     -0.0038228
    -508.6928193648517436      0.0021318
    -508.0910040620589712     -0.0136687
    -507.4891863389790956     -0.0047652
    -506.8873661955456100     -0.0054764
    -506.2855436317917111     -0.0018774
    -505.6837186476175816      0.0073713
    -505.0818912430897285      0.0074127
    -504.4800614181083915      0.0041030
    -503.8782291727401343     -0.0025081
    -503.2763945070182103     -0.0057070
    -502.6745574207761820      0.0009001
    -502.0727179140473595      0.0002987
    -501.4708759868982497     -0.0092974
    -500.8690316392290924     -0.0039666
    -500.2671848710731979      0.0050027
    -499.6653356824303387     -0.0114479
    -499.0634840732009820     -0.0081007
    -498.4616300434515210     -0.0093301
    -497.8597735931153352     -0.0086981
    -497.2579147222257916      0.0002190
    -496.6560534307829471     -0.0118710
    -496.0541897186868141     -0.0102270
    -495.4523235859707597      0.0062668
    -494.8504550326347271      0.0096117
    -494.2485840586122094     -0.0099597
    -493.6467106640030806     -0.0048712
    -493.0448348486742134      0.0017158
    -492.4429566126254372      0.0028236
    -491.8410759558902328     -0.0048525
    -491.2391928784351762     -0.0157051
    -490.6373073802271279     -0.0234966
    -490.0354194613325376     -0.0111760
    -489.4335291216183350     -0.0051252
    -488.8316363611177167      0.0077884
    -488.2297411798307962     -0.0080426
    -487.6278435777242066     -0.0056796
    -487.0259435548645683     -0.0049043
    -486.4240411110853870     -0.0160560
    -485.8221362464866502     -0.0072391
    -485.2202289610016237      0.0118101
    -484.6183192546304213      0.0064260
    -484.0164071274063531      0.0079400
    -483.4144925792294885     -0.0153386
    -482.8125756101330808     -0.0097966
    -482.2106562200839335      0.0029895
    -481.6087344090819897     -0.0011702
    -481.0068101771273064     -0.0170443
    -480.4048835242197697     -0.0116371
    -479.8029544502597332     -0.0026887
    -479.2010229553135332      0.0176126
    -478.5990890393147765     -0.0042439
    -477.9971527022634064      0.0127443
