Scan:     18 RXSJ0043.6+37252 2015-10-21 +01 37 38.0
    -440.6600929937056321      0.0091480
    -440.0580207917008693      0.0101530
    -439.4559461678446155      0.0210186
    -438.8538691221702948      0.0077424
    -438.2517896546112866     -0.0013835
    -437.6497077651341669     -0.0078449
    -437.0476234537724167     -0.0068936
    -436.4455367205591756      0.0010358
    -435.8434475653613731      0.0137148
    -435.2413559881790661      0.0030838
    -434.6392619890787046     -0.0084746
    -434.0371655679937817      0.0022956
    -433.4350667248910440      0.0009190
    -432.8329654598036882     -0.0029582
    -432.2308617727318278     -0.0090761
    -431.6287556636420959     -0.0116238
    -431.0266471324346185     -0.0193366
    -430.4245361791760160      0.0002562
    -429.8224228038663455      0.0012075
    -429.2203070064389294     -0.0040604
    -428.6181887869270781     -0.0056823
    -428.0160681452642280      0.0030371
    -427.4139450815170562      0.0059162
    -426.8118195955855185      0.0045044
    -426.2096916875030388     -0.0018352
    -425.6075613572029965     -0.0130427
    -425.0054286047519554     -0.0138092
    -424.4032934300500983     -0.0017145
    -423.8011558331306787     -0.0093446
    -423.1990158140602603     -0.0134484
    -422.5968733726391520      0.0026498
    -421.9947285089672846      0.0066496
    -421.3925812230444876      0.0019133
    -420.7904315147710577      0.0050826
    -420.1882793842135015      0.0245117
    -419.5861248313385090      0.0239175
    -418.9839678561128835      0.0050001
    -418.3818084585698216      0.0058800
    -417.7796466386427596     -0.0036275
    -417.1774823962985010      0.0047019
    -416.5753157315702424      0.0077621
    -415.9731466443914769      0.0135126
    -415.3709751348287114      0.0119873
    -414.7688012028154390      0.0098156
    -414.1666248483848563     -0.0068672
    -413.5644460714372030      0.0072761
    -412.9622648719724225     -0.0026814
    -412.3600812500571351     -0.0013993
    -411.7578952055914669      0.0012189
    -411.1557067386086715      0.0061554
    -410.5535158490754384     -0.0081907
    -409.9513225370251917     -0.0093175
    -409.3491268023579437      0.0007880
    -408.7469286451070047     -0.0027644
    -408.1447280652391214     -0.0086528
    -407.5425250627543505      0.0107312
    -406.9403196376525216      0.0151034
    -406.3381117899004948      0.0023945
    -405.7359015195315806     -0.0074842
    -405.1336888264124809     -0.0028691
    -404.5314737106431267     -0.0213537
    -403.9292561721237576      0.0091585
    -403.3270362109208236      0.0025064
    -402.7248138269677611     -0.0027313
    -402.1225890202646838      0.0003389
    -401.5203617907782245     -0.0087727
    -400.9181321385749470      0.0105442
    -400.3159000635549774     -0.0005626
    -399.7136655656851190      0.0172214
    -399.1114286450318787     -0.0137321
    -398.5091893014953826     -0.0110913
    -397.9069475351422511     -0.0065210
    -397.3047033459058639     -0.0109410
    -396.7024567338528414     -0.0088024
    -396.1002076988499994      0.0067588
    -395.4979562409307050      0.0020847
    -394.8957023600615912     -0.0028119
    -394.2934460562759114     -0.0091499
    -393.6911873295404689      0.0063745
    -393.0889261798220105      0.0073119
    -392.4866626071869860     -0.0100734
    -391.8843966115023250     -0.0069697
    -391.2821281928013946      0.0064079
    -390.6798573510507140      0.0048295
    -390.0775840862837072      0.0150404
    -389.4753083984337536      0.0132060
    -388.8730302875341636      0.0103372
    -388.2707497535849939     -0.0027852
    -387.6684667965195104     -0.0025884
    -387.0661814163045733      0.0017709
    -386.4638936129401827     -0.0033731
    -385.8616033864595352     -0.0014728
    -385.2593107368293772      0.0056290
    -384.6570156640164555      0.0071934
    -384.0547181679874598     -0.0102980
    -383.4524182488423207     -0.0018081
    -382.8501159064145440      0.0121533
    -382.2478111407373831     -0.0149801
    -381.6455039518440913     -0.0073081
    -381.0431943396683323     -0.0030822
    -380.4408823042098220     -0.0071721
    -379.8385678455019843     -0.0063818
    -379.2362509634783123     -0.0083733
    -378.6339316581386356      0.0060751
    -378.0316099294165042     -0.0118858
    -377.4292857773784817     -0.0118899
    -376.8269592019578909      0.0017301
    -376.2246302031882124     -0.0037061
    -375.6222987810027689      0.0053705
    -375.0199649354348139     -0.0084311
    -374.4176286664177837     -0.0023019
    -373.8152899739849886      0.0059269
    -373.2129488580699217      0.0008788
    -372.6106053187057796      0.0286144
    -372.0082593558259987      0.0149617
    -371.4059109694972562      0.0051892
    -370.8035601596860715      0.0031834
    -370.2012069262927412     -0.0060604
    -369.5988512693837720      0.0011551
    -368.9964931888926571     -0.0015591
    -368.3941326848527069     -0.0004769
    -367.7917697571971871     -0.0070372
    -367.1894044059595217      0.0003105
    -366.5870366311397106     -0.0069967
    -365.9846664327043868     -0.0026604
    -365.3822938105870435      0.0009582
    -364.7799187648209909      0.0112900
    -364.1775412953728051      0.0134518
    -363.5751614022426565      0.0108996
    -362.9727790854304885      0.0081396
    -362.3703943448697373     -0.0059558
    -361.7680071806601632      0.0046667
    -361.1656175926354422     -0.0204648
    -360.5632255808621380     -0.0176283
    -359.9608311453069405     -0.0051682
    -359.3584342859699063     -0.0322384
    -358.7560350028176117     -0.0095896
    -358.1536332958834805      0.0054574
    -357.5512291651342025     -0.0053633
    -356.9488226104699038     -0.0034075
    -356.3464136319904583     -0.0116774
    -355.7440022295958784     -0.0055638
    -355.1415884033197017     -0.0121926
    -354.5391721531617009     -0.0042335
    -353.9367534790554828     -0.0085181
    -353.3343323811007508     -0.0009507
    -352.7319088590978708     -0.0010417
    -352.1294829131799702     -0.0023149
    -351.5270545432472318     -0.0009866
    -350.9246237493328522     -0.0065267
    -350.3221905314036348      0.0023384
    -349.7197548894595798      0.0177792
    -349.1173168234673199      0.0116447
    -348.5148763334935325      0.0112862
    -347.9124334194049766     -0.0118998
    -347.3099880812017091     -0.0094675
    -346.7075403189502936     -0.0231947
    -346.1050901325508562      0.0016611
    -345.5026375220367072     -0.0059124
    -344.9001824873745932     -0.0132633
    -344.2977250286310209      0.0107842
    -343.6952651456396097     -0.0116440
    -343.0928028385001767      0.0081075
    -342.4903381071461581      0.0070110
    -341.8878709515775540      0.0043097
    -341.2854013717611110      0.0027855
    -340.6829293677300825      0.0018290
    -340.0804549394845253      0.0118854
    -339.4779780869245087      0.0009322
    -338.8754988100834566     -0.0038903
    -338.2730171089278315     -0.0054119
    -337.6705329834579175     -0.0022420
    -337.0680464336401769     -0.0005556
    -336.4655574595080907     -0.0010871
    -335.8630660609949814      0.0035636
    -335.2605722381674695      0.0073386
    -334.6580759909256813      0.0104465
    -334.0555773192363063      0.0072108
    -333.4530762231659651     -0.0029310
    -332.8505727026480372     -0.0106521
    -332.2480667576826363     -0.0158556
    -331.6455583882696487      0.0009929
    -331.0430475944090176      0.0103639
    -330.4405343760343499     -0.0030962
    -329.8380187331122784     -0.0075591
    -329.2355006657093099     -0.0129435
    -328.6329801737589946     -0.0030789
    -328.0304572572612187      0.0137239
    -327.4279319161827857     -0.0039762
    -326.8254041505902023     -0.0022454
    -326.2228739603503982     -0.0018228
    -325.6203413454965698     -0.0024004
    -325.0178063060620843      0.0132847
    -324.4152688419470110      0.0268882
    -323.8127289531847168      0.0045616
    -323.2101866397751451     -0.0011127
    -322.6076419017184094      0.0073675
    -322.0050947389144653      0.0007703
    -321.4025451513967369     -0.0210856
    -320.7999931391651671     -0.0080655
    -320.1974387021864459      0.0138292
    -319.5948818404606868      0.0120863
    -318.9923225539545228     -0.0006116
    -318.3897608427012074     -0.0191204
    -317.7871967066674870     -0.0180435
    -317.1846301457535446      0.0014575
    -316.5820611600592542      0.0095448
    -315.9794897494846850      0.0004298
    -315.3769159140631473      0.0014232
    -314.7743396537946410     -0.0025797
    -314.1717609686126025      0.0094362
    -313.5691798585836523      0.0173484
    -312.9665963236079165      0.0198740
    -312.3640103636852814      0.0095229
    -311.7614219788158607     -0.0022415
    -311.1588311689996544      0.0116473
    -310.5562379342032955     -0.0024972
    -309.9536422743936441     -0.0014293
    -309.3510441896704037     -0.0066638
    -308.7484436798671936      0.0018717
    -308.1458407450173809      0.0103366
    -307.5432353851209086      0.0133692
    -306.9406276001777201      0.0156075
    -306.3380173901546755      0.0110596
    -305.7354047550516043      0.0048625
    -305.1327896948686202      0.0005641
    -304.5301722095391028     -0.0011129
    -303.9275522990630520      0.0299872
    -303.3249299634405247      0.0104601
    -302.7223052026382106     -0.0053156
    -302.1196780166893063     -0.0013751
    -301.5170484055274187      0.0010727
    -300.9144163691523772     -0.0003567
    -300.3117819076308592      0.0048603
    -299.7091450207964272      0.0126132
    -299.1065057087155878     -0.0016611
    -298.5038639713551447      0.0016347
    -297.9012198087483512     -0.0104346
    -297.2985732207952765      0.0043937
    -296.6959242075625980     -0.0065882
    -296.0932727690835122      0.0222569
    -295.4906189051584420      0.0056870
    -294.8879626159203440      0.0051252
    -294.2853039013028251      0.0023090
    -293.6826427612724615     -0.0058737
    -293.0799791958958735      0.0136183
    -292.4773132050733011     -0.0056447
    -291.8746447888711941      0.0065776
    -291.2719739471896787     -0.0054906
    -290.6693006800289254      0.0049728
    -290.0666249874220171      0.0014458
    -289.4639468693357571      0.0062523
    -288.8612663257036388      0.0040160
    -288.2585833565921689      0.0053531
    -287.6558979620012906     -0.0030649
    -287.0532101417979334      0.0156394
    -286.4505198960487178      0.0162038
    -285.8478272247202767     -0.0030091
    -285.2451321278126102     -0.0034568
    -284.6424346052924648      0.0044268
    -284.0397346571598405      0.0101221
    -283.4370322833814271      0.0032950
    -282.8343274840239019     -0.0082963
    -282.2316202589539671     -0.0095270
    -281.6289106082049329     -0.0016538
    -281.0261985317436597     -0.0058727
    -280.4234840296032871     -0.0024584
    -279.8207671017173084      0.0064299
    -279.2180477481189769     -0.0007846
    -278.6153259688084063      0.0025965
    -278.0126017636855522      0.0249294
    -277.4098751327837817     -0.0012754
    -276.8071460761031517     -0.0118172
    -276.2044145936102950     -0.0100683
    -275.6016806852719583     -0.0077697
    -274.9989443511215086     -0.0046673
    -274.3962055911588322      0.0039700
    -273.7934644052841691      0.0004308
    -273.1907207934974053      0.0058003
    -272.5879747558318513      0.0000340
    -271.9852262922876207      0.0010747
    -271.3824754027980362     -0.0038906
    -270.7797220873631545      0.0061011
    -270.1769663459496655      0.0243985
    -269.5742081786573863      0.0034201
    -268.9714475852866826     -0.0005956
    -268.3686845659706819     -0.0119634
    -267.7659191206094533     -0.0010302
    -267.1631512492363640      0.0016926
    -266.5603809517848504     -0.0072790
    -265.9576082283214191      0.0099841
    -265.3548330788128169      0.0038566
    -264.7520555031591698      0.0024770
    -264.1492755014270415      0.0074043
    -263.5464930735499820      0.0011149
    -262.9437082195611310     -0.0061939
    -262.3409209394272921      0.0160237
    -261.7381312331483514      0.0115619
    -261.1353391007244227     -0.0146053
    -260.5325445420556889     -0.0127651
    -259.9297475572085432     -0.0066516
    -259.3269481461165924     -0.0104626
    -258.7241463088130331      0.0075638
    -258.1213420452313017      0.0144591
    -257.5185353554047651      0.0025109
    -256.9157262393665633      0.0005499
    -256.3129146969836256     -0.0231987
    -255.7101007282893192     -0.0177848
    -255.1072843332502487      0.0119342
    -254.5044655118997241      0.0038753
    -253.9016442642044922     -0.0007851
    -253.2988205901312426      0.0014229
    -252.6959944896799755     -0.0119995
    -252.0931659628840293     -0.0046668
    -251.4903350096434451     -0.0007146
    -250.8875016299583365     -0.0186097
    -250.2846658238286466      0.0116042
    -249.6818275912543470     -0.0020094
    -249.0789869322354946      0.0012522
    -248.4761438467054973      0.0021395
    -247.8732983347642289      0.0127808
    -247.2704503962119418     -0.0055921
    -246.6676000311817916      0.0006083
    -246.0647472395739328     -0.0142069
    -245.4618920214216757     -0.0177689
    -244.8590343767249351     -0.0140623
    -244.2561743054172609      0.0049475
    -243.6533118075651316     -0.0041038
    -243.0504468830354483      0.0001702
    -242.4475795318947746      0.0023476
    -241.8447097541098003     -0.0022732
    -241.2418375496805538     -0.0064394
    -240.6389629185737533     -0.0038892
    -240.0360858607561454      0.0025210
    -239.4332063762942084      0.0131839
    -238.8303244650881538      0.0095866
    -238.2274401271046997      0.0000600
    -237.6245533624104098     -0.0011471
    -237.0216641709719454      0.0039361
    -236.4187725527228281      0.0030708
    -235.8158785076962829      0.0198892
    -235.2129820358590564      0.0055042
    -234.6100831372776838      0.0010811
    -234.0071818117857561     -0.0125167
    -233.4042780594498936      0.0013750
    -232.8013718802700112     -0.0075860
    -232.1984632741795735     -0.0128642
    -231.5955522412118910     -0.0082802
    -230.9926387813669635     -0.0197463
    -230.3897228946114808     -0.0032423
    -229.7868045808788793     -0.0013429
    -229.1838838402024408      0.0027457
    -228.5809606725488834     -0.0102302
    -227.9780350779182356      0.0083031
    -227.3751070563104690      0.0042795
    -226.7721766076922734     -0.0014179
    -226.1692437320637055      0.0082899
    -225.5663084293914551     -0.0080040
    -224.9633706996422120      0.0075971
    -224.3604305428160615     -0.0074158
    -223.7574879589128898      0.0091692
    -223.1545429479327822      0.0085496
    -222.5515955098091467      0.0099465
    -221.9486456446418003     -0.0007683
    -221.3456933522643908     -0.0085073
    -220.7427386327101431      0.0017618
    -220.1397814860123674     -0.0011278
    -219.5368219121377820     -0.0064928
    -218.9338599110531050      0.0031273
    -218.3308954827250261     -0.0055037
    -217.7279286272201375     -0.0027527
    -217.1249593444718755     -0.0095004
    -216.5219876344469014      0.0167792
    -215.9190134971453290     -0.0034175
    -215.3160369325337626     -0.0091383
    -214.7130579406455126     -0.0113142
    -214.1100765214140722     -0.0062883
    -213.5070926748726663      0.0007533
    -212.9041064010212949     -0.0038739
    -212.3011176997601694      0.0153841
    -211.6981265711557683      0.0068917
    -211.0951330151082743      0.0015144
    -210.4921370316842797      0.0044702
    -209.8891386208504741     -0.0123871
    -209.2861377825403224     -0.0055082
    -208.6831345168868950     -0.0107708
    -208.0801288236905862      0.0059223
    -207.4771207029845925      0.0022264
    -206.8741101548355061     -0.0000863
    -206.2710971791434815     -0.0039057
    -205.6680817759418289      0.0095918
    -205.0650639452305199      0.0156704
    -204.4620436869762727      0.0035691
    -203.8590210011124952      0.0117148
    -203.2559958877058364      0.0130685
    -202.6529683466563654      0.0017539
    -202.0499383780306459     -0.0049318
    -201.4469059817621712      0.0076342
    -200.8438711578508844     -0.0126242
    -200.2408339062968423     -0.0015964
    -199.6377942271000165     -0.0066521
    -199.0347521201937866     -0.0248228
    -198.4317075855782377     -0.0252815
    -197.8286606232533131     -0.0057973
    -197.2256112331857594     -0.0059085
    -196.6225594154088867      0.0002812
    -196.0195051698560746      0.0025732
    -195.4164484965606050     -0.0095852
    -194.8133893954559426     -0.0068822
    -194.2103278665420589     -0.0032321
    -193.6072639098189825      0.0067217
    -193.0041975252534314      0.0093006
    -192.4011287128453773     -0.0005965
    -191.7980574725948486      0.0016970
    -191.1949838045017884     -0.0051761
    -190.5919077084664366     -0.0078411
    -189.9888291845552999      0.0015191
    -189.3857482327017863     -0.0004574
    -188.7826648529059810     -0.0019016
    -188.1795790452011090     -0.0119755
    -187.5764908094873249     -0.0024588
    -186.9734001458311923      0.0057154
    -186.3703070541994578     -0.0017239
    -185.7672115345587827     -0.0033760
    -185.1641135868759420     -0.0103533
    -184.5610132111509074      0.0157374
    -183.9579104073503970      0.0154203
    -183.3548051755076642      0.0000516
    -182.7516975155895125      0.0009345
    -182.1485874276291383     -0.0051152
    -181.5454749115267248     -0.0064841
    -180.9423599672822718     -0.0024667
    -180.3392425948958078      0.0027214
    -179.7361227943672475     -0.0191291
    -179.1330005656301125     -0.0126809
    -178.5298759087509382     -0.0085153
    -177.9267488237296959      0.0221841
    -177.3236193104332870      0.0059908
    -176.7204873688949931     -0.0040451
    -176.1173529991480677     -0.0039353
    -175.5142162011260041     -0.0018545
    -174.9110769748287453      0.0095819
    -174.3079353202563198      0.0027802
    -173.7047912374420093      0.0002279
    -173.1016447262526299     -0.0015270
    -172.4984957867215201     -0.0099197
    -171.8953444188819901      0.0049928
    -171.2921906226673912     -0.0157523
    -170.6890343980777800     -0.0093472
    -170.0858757450798464     -0.0023772
    -169.4827146637069006      0.0109898
    -168.8795511539589143      0.0095284
    -168.2763852157360702      0.0131979
    -167.6732168490383401     -0.0073144
    -167.0700460538990058     -0.0216351
    -166.4668728302847853     -0.0034163
    -165.8636971781957357     -0.0018276
    -165.2605190975984613      0.0059236
    -164.6573385885263576     -0.0029940
    -164.0541556508461838     -0.0035896
    -163.4509702846246455      0.0083941
    -162.8477824898616007      0.0009684
    -162.2445922665238243     -0.0057348
    -161.6413996145780629      0.0127188
    -161.0382045340242883      0.0100406
    -160.4350070248957820     -0.0187007
    -159.8318070870593886     -0.0126434
    -159.2286047206150101      0.0069165
    -158.6253999254627445      0.0037549
    -158.0221927016692121     -0.0192275
    -157.4189830491677924      0.0028138
    -156.8157709679585139      0.0065845
    -156.2125564580413766     -0.0018008
    -155.6093395193830986      0.0198112
    -155.0061201519170595      0.0120245
    -154.4028983557432184     -0.0132817
    -153.7996741307283628     -0.0152455
    -153.1964474769390563     -0.0004424
    -152.5932183943420455     -0.0012658
    -151.9899868829373020      0.0135664
    -151.3867529426915723     -0.0024102
    -150.7835165735716032      0.0042181
    -150.1802777755773093      0.0076723
    -149.5770365487087474      0.0085706
    -148.9737928928992972      0.0025989
    -148.3705468082156074     -0.0136366
    -147.7672982945910576      0.0050821
    -147.1640473520589580     -0.0119330
    -146.5607939805194064     -0.0129064
    -145.9575381800057414     -0.0041222
    -145.3542799505179630      0.0019366
    -144.7510192919894507      0.0076237
    -144.1477562044868250      0.0045095
    -143.5444906879102120      0.0048491
    -142.9412227423594572     -0.0060740
    -142.3379523677014618     -0.0010528
    -141.7346795639694221     -0.0008220
    -141.1314043311301702     -0.0015628
    -140.5281266691836493     -0.0194088
    -139.9248465781298307     -0.0115800
    -139.3215640579354897      0.0008020
    -138.7182791086338796      0.0147208
    -138.1149917301251264      0.0113874
    -137.5117019224425690     -0.0034746
    -136.9084096855528401      0.0060109
    -136.3051150194560535      0.0105000
    -135.7018179241188420      0.0066782
    -135.0985183995745160     -0.0063053
    -134.4952164457564834      0.0077686
    -133.8919120627313362      0.0004965
    -133.2886052503659471     -0.0036686
    -132.6852960087268798      0.0023800
    -132.0819843377475706      0.0030103
    -131.4786702374612446     -0.0121037
    -130.8753537078347051      0.0056044
    -130.2720347488346135      0.0210762
    -129.6687133605275619      0.0202694
    -129.0653895427804230      0.0166081
    -128.4620632956264217     -0.0007062
    -127.8587346190656291      0.0018459
    -127.2554035130647208     -0.0093848
    -126.6520699776236967     -0.0086820
    -126.0487340127425995      0.0032911
    -125.4453956184213723     -0.0040415
    -124.8420547945601982     -0.0065773
    -124.2387115411923588      0.0174944
    -123.6353658583178543      0.0163493
    -123.0320177459366704      0.0178705
    -122.4286672039822292      0.0060489
    -121.8253142324545735      0.0240311
    -121.2219588313536605      0.0111565
    -120.6186010007460965      0.0050781
    -120.0152407404321622      0.0099075
    -119.4118780505449706      0.0231351
    -118.8085129309846906      0.0355206
    -118.2051453818178999      0.0499562
    -117.6017754029447246      0.0306273
    -116.9984029944317427     -0.0025237
    -116.3950281562456865      0.0213940
    -115.7916508883199498      0.0091225
    -115.1882711906545751      0.0206054
    -114.5848890632495483      0.0159044
    -113.9815045061048409      0.0390604
    -113.3781175191872137      0.0311265
    -112.7747281024966384      0.0367176
    -112.1713362560664109      0.0240458
    -111.5679419797633898      0.0305646
    -110.9645452736541529      0.0330618
    -110.3611461376720939      0.0132643
    -109.7577445718505658      0.0142236
    -109.1543405761562155      0.0159622
    -108.5509341505890859      0.0274378
    -107.9475252951491768      0.0231996
    -107.3441140097698963      0.0217690
    -106.7407002944512442      0.0336345
    -106.1372841491932633      0.0348249
    -105.5338655739959108      0.0433298
    -104.9304445687926233      0.0339260
    -104.3270211336166966      0.0352571
    -103.7235952684681450      0.0327837
    -103.1201669733136299      0.0388491
    -102.5167362480866586      0.0546521
    -101.9133030928204704      0.0297636
    -101.3098675074817692      0.0370617
    -100.7064294921038652      0.0446902
    -100.1029890465869130      0.0367327
     -99.4995461709974620      0.0363360
     -98.8961008653355265      0.0352104
     -98.2926531294679506      0.0267314
     -97.6892029634945942      0.0415772
     -97.0857503673156117      0.0447760
     -96.4822953409975810      0.0439660
     -95.8788378844406282      0.0446841
     -95.2753779977113311      0.0453795
     -94.6719156808096898      0.0461948
     -94.0684509336025769      0.0429281
     -93.4649837561565562      0.0384039
     -92.8615141484383173      0.0458149
     -92.2580421104479029      0.0455678
     -91.6545676421520028      0.0406798
     -91.0510907435506169      0.0489209
     -90.4476114146770414      0.0521825
     -89.8441296554314306      0.0400965
     -89.2406454658137704      0.0381587
     -88.6371588458240609      0.0219010
     -88.0336697954622878      0.0317723
     -87.4301783146952118      0.0451610
     -86.8266844035227905      0.0368998
     -86.2231880619117561      0.0437521
     -85.6196892898953905      0.0563205
     -85.0161880874071301      0.0552596
     -84.4126844544136929      0.0464424
     -83.8091783909816428      0.0532413
     -83.2056698970111341      0.0386285
     -82.6021589725354346      0.0383765
     -81.9986456175212624      0.0546897
     -81.3951298320019276      0.0543355
     -80.7916116159108384      0.0643318
     -80.1880909692147128      0.0553451
     -79.5845678919468469      0.0634980
     -78.9810423840739446      0.0674953
     -78.3775144455627242      0.0758259
     -77.7739840764464816      0.0839455
     -77.1704512767251884      0.0895388
     -76.5669160462657459      0.0872629
     -75.9633783851679709      0.0867682
     -75.3598382933653284      0.1002757
     -74.7562957708245222      0.1048422
     -74.1527508176121160      0.1099154
     -73.5492034336282501      0.1262068
     -72.9456536189727984      0.1589318
     -72.3421013734793235      0.1717123
     -71.7385466972143888      0.1721794
     -71.1349895901447269      0.2009711
     -70.5314300522703235      0.2085056
     -69.9278680835912070      0.2517075
     -69.3243036840740530      0.2920080
     -68.7207368536856080      0.2977113
     -68.1171675924924358      0.3319014
     -67.5135959003613806      0.3846189
     -66.9100217773257526      0.4317316
     -66.3064452233855377      0.4847810
     -65.7028662385074540      0.5490704
     -65.0992848226914873      0.6172071
     -64.4957009759376803      0.6961306
     -63.8921146982459831      0.7675941
     -63.2885259895165717      0.8545592
     -62.6849348497827279      0.9363750
     -62.0813412790444517      1.0091546
     -61.4777452773017359      1.1262627
     -60.8741468444880169      1.2262672
     -60.2705459806032948      1.2855142
     -59.6669426857141403      1.3876151
     -59.0633369596874118      1.4091697
     -58.4597288025563984      1.4548279
     -57.8561182143210999      1.4655252
     -57.2525051949149386      1.4805052
     -56.6488897444044994      1.4763520
     -56.0452718627232116      1.4662809
     -55.4416515498377791      1.4765947
     -54.8380288058480616      1.5143820
     -54.2344036305543540      1.5383095
     -53.6307760240897906      1.5706718
     -53.0271459863545331      1.6204505
     -52.4235135174151310      1.6744535
     -51.8198786171717387      1.7578462
     -51.2162412856576381      1.8383403
     -50.6126015229061252      1.9878627
     -50.0089593287840515      2.1051598
     -49.4053147033579947      2.2693450
     -48.8016676465613770      2.4507387
     -48.1980181584607692      2.6316581
     -47.5943662389563258      2.7861323
     -46.9907118880813286      2.8558280
     -46.3870551058690523      2.8796759
     -45.7833958921863839      2.8582208
     -45.1797342470665768      2.8193321
     -44.5760701705096594      2.7817428
     -43.9724036625156103      2.7672546
     -43.3687347230511548      2.7193580
     -42.7650633520830112      2.6696482
