Scan:    406           MRK930 2015-10-23 +21 16 40.0
         OPTICAL                 Tb    
        km/s-LSR                 XX
    -549.0056873905589327      0.0036939
    -548.4040377459122055      0.0091995
    -547.8023856819769435      0.0152353
    -547.2007311986532159      0.0081993
    -546.5990742960076432      0.0009579
    -545.9974149740068015     -0.0038537
    -545.3957532326176079     -0.0083152
    -544.7940890718399487     -0.0018914
    -544.1924224916405137      0.0026624
    -543.5907534920527269      0.0113626
    -542.9890820730099676      0.0034885
    -542.3874082345121224      0.0035471
    -541.7857319765259945      0.0189410
    -541.1840532990514703      0.0118512
    -540.5823722021220874      0.0058193
    -539.9806886856378014     -0.0071186
    -539.3790027496651192     -0.0072490
    -538.7773143941377612     -0.0100179
    -538.1756236190555001      0.0034437
    -537.5739304243850256      0.0060769
    -536.9722348101929583     -0.0059787
    -536.3705367763462846      0.0097397
    -535.7688363229112838      0.0068230
    -535.1671334498216765     -0.0079566
    -534.5654281571106594     -0.0002798
    -533.9637204447449221      0.0061983
    -533.3620103126912682      0.0087207
    -532.7602977609494701      0.0009125
    -532.1585827895197554     -0.0019988
    -531.5568653983688137      0.0066887
    -530.9551455874965313     -0.0068887
    -530.3534233569030221     -0.0093028
    -529.7516987065215517     -0.0000000
    -529.1499716363523476     -0.0017600
    -528.5482421464286062     -0.0076684
    -527.9465102366834799     -0.0014832
    -527.3447759071175369     -0.0070723
    -526.7430391576970123     -0.0111877
    -526.1412999884553301     -0.0079870
    -525.5395583993592936      0.0013319
    -524.9378143903755927     -0.0215713
    -524.3360679615042272     -0.0037485
    -523.7343191127783939     -0.0092438
    -523.1325678440650790     -0.0017765
    -522.5308141554306758      0.0074270
    -521.9290580468421012     -0.0064597
    -521.3272995182991281      0.0035814
    -520.7255385698019836     -0.0063532
    -520.1237752012840474      0.0052104
    -519.5220094127452057     -0.0036472
    -518.9202412042188826     -0.0205234
    -518.3184705756384574     -0.0220825
    -517.7166975270038165     -0.0077282
    -517.1149220583483839     -0.0131203
    -516.5131441695722287     -0.0064766
    -515.9113638607087751     -0.0044109
    -515.3095811317245989     -0.0025385
    -514.7077959826197002     -0.0034358
    -514.1060084133608825     -0.0036389
    -513.5042184239813423     -0.0028625
    -512.9024260144145728     -0.0004760
    -512.3006311846605740     -0.0071424
    -511.6988339347193460     -0.0009667
    -511.0970342645575215      0.0009626
    -510.4952321741751575     -0.0052386
    -509.8934276636056211     -0.0039651
    -509.2916207327156712     -0.0030572
    -508.6898113815718716     -0.0001667
    -508.0879996101409688      0.0082560
    -507.4861854184229628      0.0012732
    -506.8843688063513468     -0.0036151
    -506.2825497739925709     -0.0001689
    -505.6807283212801281     -0.0013236
    -505.0789044481808219     -0.0025545
    -504.4770781547277352     -0.0023944
    -503.8752494409210385      0.0067789
    -503.2734183067273648      0.0084294
    -502.6715847520802072      0.0066608
    -502.0697487769795089     -0.0143962
    -501.4679103814585801     -0.0152686
    -500.8660695654841106     -0.0034573
    -500.2642263290228470     -0.0104108
    -499.6623806720414791     -0.0066236
    -499.0605325946066841      0.0003143
    -498.4586820966184746     -0.0095358
    -497.8568291781101038     -0.0059152
    -497.2549738390816856      0.0011549
    -496.6531160794999664     -0.0055037
    -496.0512558992982122      0.0057465
    -495.4493932985099036      0.0032773
    -494.8475282771348702      0.0003071
    -494.2456608351399154      0.0035326
    -493.6437909724917859     -0.0054396
    -493.0419186891903678      0.0019985
    -492.4400439852357181     -0.0012745
    -491.8381668605946402      0.0049489
    -491.2362873152670204      0.0037572
    -490.6344053492196053     -0.0103891
    -490.0325209625190155     -0.0004762
    -489.4306341549986996     -0.0049164
    -488.8287449267586453      0.0053992
    -488.2268532777322889      0.0017961
    -487.6249592079527702      0.0047757
    -487.0230627173536391      0.0063998
    -486.4211638059348957      0.0042641
    -485.8192624736964831      0.0231137
    -485.2173587206384582      0.0072897
    -484.6154525467275107      0.0018620
    -484.0135439519303304     -0.0033477
    -483.4116329363135378      0.0007745
    -482.8097194997106385      0.0026454
    -482.2078036422215632     -0.0092719
    -481.6058853638130017     -0.0103270
    -481.0039646644849540     -0.0070288
    -480.4020415441707996      0.0041267
    -479.8001160028706522      0.0057843
    -479.1981880406177652      0.0093581
    -478.5962576573454612     -0.0032026
    -477.9943248530538540     -0.0005699
    -477.3923896277428867      0.0066779
    -476.7904519814458695      0.0073411
    -476.1885119140296752      0.0060752
    -475.5865694255275571     -0.0001072
    -474.9846245159728255      0.0033556
    -474.3826771852656066     -0.0036528
    -473.7807274334724639     -0.0040722
    -473.1787752605601440     -0.0044882
    -472.5768206664953368      0.0087886
    -471.9748636512447888      0.0081835
    -471.3729042148417534     -0.0090769
    -470.7709423572529772     -0.0072669
    -470.1689780784784034      0.0083601
    -469.5670113784515252     -0.0063769
    -468.9650422572056527     -0.0035753
    -468.3630707147073622     -0.0123379
    -467.7610967509235707     -0.0009677
    -467.1591203658873610     -0.0009670
    -466.5571415595323401      0.0085329
    -465.9551603318915909      0.0004749
    -465.3531766829320304     -0.0133500
    -464.7511906126202916     -0.0084860
    -464.1492021209563745     -0.0080165
    -463.5472112080068428     -0.0010114
    -462.9452178736052588     -0.0056486
