Scan:    813 RXSJ023231.4+340 2015-11-01 +00 51 18.0
    -441.2647051457166754      0.0068573
    -440.6626317138478157      0.0170182
    -440.0605558600942118      0.0256748
    -439.4584775844892306      0.0124886
    -438.8563968869328846      0.0109877
    -438.2543137674918512     -0.0088003
    -437.6522282261993837     -0.0044737
    -437.0501402628891015     -0.0037197
    -436.4480498777273283     -0.0027092
    -435.8459570705144301      0.0172708
    -435.2438618413502809      0.0051545
    -434.6417641902348237      0.0150266
    -434.0396641170682983      0.0050920
    -433.4375616219170979     -0.0030727
    -432.8354567046815760     -0.0129787
    -432.2333493654614358     -0.0095764
    -431.6312396041236070     -0.0005749
    -431.0291274207346532      0.0144187
    -430.4270128152612642      0.0080091
    -429.8248957876702434     -0.0070457
    -429.2227763379614203      0.0037165
    -428.6206544661016551     -0.0027211
    -428.0185301720908910     -0.0066815
    -427.4164034559624383     -0.0121244
    -426.8142743175831129     -0.0239129
    -426.2121427570528454     -0.0060033
    -425.6100087743050722      0.0094028
    -425.0078723693396796     -0.0034959
    -424.4057335421234711     -0.0044352
    -423.8035922926231365      0.0168570
    -423.2014486209385495      0.0085201
    -422.5993025269032159      0.0157787
    -421.9971540106171233     -0.0029906
    -421.3950030719470305     -0.0186451
    -420.7928497109927548     -0.0014348
    -420.1906939277211563     -0.0062663
    -419.5885357220323044      0.0039309
    -418.9863750940593263      0.0161681
    -418.3842120436357845      0.0169106
    -417.7820465708615529      0.0038261
    -417.1798786756368145     -0.0034463
    -416.5777083579615123     -0.0065655
    -415.9755356179022101      0.0071294
    -415.3733604553258374      0.0146109
    -414.7711828703322681      0.0010834
    -414.1690028628215714     -0.0024992
    -413.5668204327603803     -0.0069877
    -412.9646355802820494      0.0170508
    -412.3624483052199707      0.0116601
    -411.7602586076408784     -0.0129260
    -411.1580664874447280      0.0264573
    -410.5558719447315639      0.0037368
    -409.9536749794013986      0.0060579
    -409.3514755914542320      0.0028089
    -408.7492737809234313      0.0082600
    -408.1470695477091795     -0.0066189
    -407.5448628919111798     -0.0005877
    -406.9426538133964186     -0.0018209
    -406.3404423121980358     -0.0071125
    -405.7382283883827654     -0.0113131
    -405.1360120417841131      0.0016208
    -404.5337932725352630      0.0064022
    -403.9315720804696639      0.0052573
    -403.3293484657206704      0.0067373
    -402.7271224281549280      0.0076977
    -402.1248939678390570      0.0065023
    -401.5226630847398610      0.0151781
    -400.9204297787907763      0.0035347
    -400.3181940500915630      0.0182983
    -399.7159558984758405      0.0045185
    -399.1137153240101156      0.0023872
    -398.5114723267278123     -0.0028995
    -397.9092269065289997      0.0019543
    -397.3069790634801848     -0.0133406
    -396.7047287974483538      0.0003219
    -396.1024761085665205     -0.0008376
    -395.5002209967016711     -0.0099256
    -394.8979634618536920      0.0035056
    -394.2957035040892606      0.0054556
    -393.6934411233084461      0.0007698
    -393.0911763195778121     -0.0039574
    -392.4889090927642314     -0.0131879
    -391.8866394429343813     -0.0028709
    -391.2843673701214016     -0.0021184
    -390.6820928741922216     -0.0036088
    -390.0798159552134052      0.0173422
    -389.4775366131515852      0.0225300
    -388.8752548480069322      0.0029518
    -388.2729706596794585      0.0062758
    -387.6706840482690382     -0.0056506
    -387.0683950137092211     -0.0037869
    -386.4661035559665265     -0.0051274
    -385.8638096751076318      0.0081465
    -385.2615133709994097      0.0105409
    -384.6592146437084239      0.0094304
    -384.0569134932346742      0.0154099
    -383.4546099194782300      0.0129889
    -382.8523039225058255     -0.0037638
    -382.2499955022507265      0.0048662
    -381.6476846587463001      0.0009045
    -381.0453713918926724     -0.0029485
    -380.4430557017564070      0.0048731
    -379.8407375883375039      0.0166475
    -379.2384170515360893      0.0049341
    -378.6360940914521507     -0.0117634
    -378.0337687079190232     -0.0123234
    -377.4314409010368649      0.0094844
    -376.8291106708053917     -0.0050580
    -376.2267780171248432      0.0085921
    -375.6244429400286435      0.0104556
    -375.0221054394833118      0.0261245
    -374.4197655155222719      0.0225251
    -373.8174231680455932     -0.0059566
    -373.2150783970865859      0.0036552
    -372.6127312027118137     -0.0051965
    -372.0103815847215856      0.0141583
    -371.4080295432822822      0.0043687
    -370.8056750782608333     -0.0118118
    -370.2033181896904921     -0.0023950
    -369.6009588775712018     -0.0042236
    -368.9985971418364556      0.0104386
    -368.3962329825528172     -0.0011014
    -367.7938663996204696     -0.0024935
    -367.1914973931059194     -0.0116161
    -366.5891259628760395     -0.0143464
    -365.9867521089974503     -0.0016901
    -365.3843758315032915     -0.0033501
    -364.7819971302606064      0.0106335
    -364.1796160054024654      0.0134512
    -363.5772324567291776      0.0029456
    -362.9748464843738134      0.0031815
    -362.3724580883031763      0.0007535
    -361.7700672684172787     -0.0092036
    -361.1676740248161650     -0.0144342
    -360.5652783573665374     -0.0007607
    -359.9628802661683267      0.0042147
    -359.3604797510883486      0.0009068
    -358.7580768121932806     -0.0063693
    -358.1556714494830089      0.0090792
    -357.5532636628909700     -0.0055281
    -356.9508534524505308      0.0017265
    -356.3484408180617606      0.0112370
    -355.7460257597912801      0.0026463
    -355.1436082776390890     -0.0085879
    -354.5411883715052568     -0.0013260
    -353.9387660414564039      0.0062229
    -353.3363412874260234     -0.0089834
    -352.7339141094472552     -0.0061551
    -352.1314845074203959     -0.0005177
    -351.5290524813786419      0.0057036
    -350.9266180313886139     -0.0044608
    -350.3241811572838174      0.0015294
    -349.7217418591974933      0.0073274
    -349.1193001369964009     -0.0009224
    -348.5168559907138501     -0.0054012
    -347.9144094203832083      0.0076074
    -347.3119604258712911      0.0107739
    -346.7095090073111692      0.0024344
    -346.1070551645365185     -0.0018319
    -345.5045988976804097     -0.0036884
    -344.9021402065764619     -0.0088121
    -344.2996790913244354     -0.0033618
    -343.6972155518911904      0.0056122
    -343.0947495882100498     -0.0045298
    -342.4922812003810009     -0.0050186
    -341.8898103882041823     -0.0058350
    -341.2873371518127215     -0.0031934
    -340.6848614911734785     -0.0067112
    -340.0823834062198330     -0.0032531
    -339.4799028970182917      0.0034289
    -338.8774199634357842      0.0066364
    -338.2749346055721276      0.0090330
    -337.6724468232941945     -0.0107424
    -337.0699566167019157      0.0024073
    -336.4674639857618672     -0.0132538
    -335.8649689303742321     -0.0189054
    -335.2624714506388841     -0.0317337
    -334.6599715464560632     -0.0207806
    -334.0574692178255987     -0.0108164
    -333.4549644647809146     -0.0008618
    -332.8524572872553904      0.0052850
    -332.2499476852822795      0.0031420
    -331.6474356587950751     -0.0008049
    -331.0449212078269738     -0.0039499
    -330.4424043323115256     -0.0023716
    -329.8398850322153635     -0.0028825
    -329.2373633076716146     -0.0042719
    -328.6348391584807018     -0.0010315
    -328.0323125847755819      0.0137660
    -327.4297835864231843      0.0035180
    -326.8272521634568761     -0.0027594
    -326.2247183159431643     -0.0133362
    -325.6221820437155543      0.0012005
    -325.0196433468740338      0.0095371
    -324.4171022253519823     -0.0023053
    -323.8145586791825963     -0.0001175
    -323.2120127082661725      0.0248981
    -322.6094643126359074      0.0051402
    -322.0069134923250544      0.0100359
    -321.4043602472337966      0.0090828
    -320.8018045774620646      0.0025781
    -320.1992464828433640     -0.0011112
    -319.5966859634442585      0.0035230
    -318.9941230192980015      0.0052380
    -318.3915576502715794      0.0035411
    -317.7889898564980058      0.0029364
    -317.1864196378109000      0.0138687
    -316.5838469943433893      0.0071123
    -315.9812719259290930      0.0173067
    -315.3786944326345747     -0.0024500
    -314.7761145144930310      0.0012792
    -314.1735321713714484     -0.0036649
    -313.5709474034028972      0.0022016
    -312.9683602104209399      0.0062389
    -312.3657705924588868     -0.0099834
    -311.7631785496166117     -0.0101876
    -311.1605840816943669     -0.0249958
    -310.5579871888253365     -0.0108367
    -309.9553878709096466     -0.0083692
    -309.3527861280138609     -0.0196642
    -308.7501819600047952     -0.0062245
    -308.1475753669158166      0.0065767
    -307.5449663488467991     -0.0128417
    -306.9423549055979379     -0.0141952
    -306.3397410373023604     -0.0174726
    -305.7371247438270530     -0.0108891
    -305.1345060252384656      0.0064145
    -304.5318848815367119     -0.0021162
    -303.9292613126551146     -0.0048447
    -303.3266353185937874      0.0099960
    -302.7240068993193063      0.0057995
    -302.1213760548650384      0.0148401
    -301.5187427851644202      0.0133370
    -300.9161070902174515      0.0147827
    -300.3134689700573858     -0.0095375
    -299.7108284245843492      0.0048674
    -299.1081854538983293     -0.0027593
    -298.5055400578327180     -0.0059552
    -297.9028922364875598     -0.0159741
    -297.3002419898626272      0.0009890
    -296.6975893178249635     -0.0003802
    -296.0949342205076960     -0.0015682
    -295.4922766977443302      0.0055204
    -294.8896167496680505      0.0046499
    -294.2869543761456725     -0.0052793
    -293.6842895772105066      0.0030320
    -293.0816223528625528      0.0068060
    -292.4789527030685576     -0.0087891
    -291.8762806278285211     -0.0177148
    -291.2736061271090762     -0.0026965
    -290.6709292008770262      0.0068492
    -290.0682498491989350      0.0009936
    -289.4655680719416182      0.0053371
    -288.8628838692382601      0.0049917
    -288.2601972409223663     -0.0150615
    -287.6575081870938675     -0.0025952
    -287.0548167076196364      0.0022928
    -286.4521228025994333      0.0014067
    -285.8494264720000615     -0.0017015
    -285.2467277157216472      0.0044284
    -284.6440265338639506      0.0012782
    -284.0413229263272683      0.0061705
    -283.4386168931448537      0.0095995
    -282.8359084342833398      0.0005858
    -282.2331975497094732     -0.0000441
    -281.6304842394898742      0.0058825
    -281.0277685034913588     -0.0012580
    -280.4250503418138010      0.0033350
    -279.8223297543240733     -0.0137134
    -279.2196067410553724     -0.0069840
    -278.6168813020744324      0.0179261
    -278.0141534372812657      0.0052983
    -277.4114231466758724      0.0081417
    -276.8086904302250559      0.0080763
    -276.2059552879287594     -0.0051239
    -275.6032177198535464     -0.0052484
    -275.0004777258330364     -0.0150417
    -274.3977353060003566      0.0003179
    -273.7949904601890125     -0.0056467
    -273.1922431885321885      0.0148467
    -272.5894934909301242     -0.0093520
    -271.9867413673493957     -0.0071361
    -271.3839868178898769      0.0022922
    -270.7812298423853008     -0.0045581
    -270.1784704409686242      0.0040922
    -269.5757086134735232     -0.0064351
    -268.9729443599997580     -0.0063236
    -268.3701776805141321     -0.0043684
    -267.7674085749833353      0.0145120
    -267.1646370434073674      0.0094813
    -266.5618630857197218     -0.0001469
    -265.9590867019867915     -0.0179197
    -265.3563078921089300     -0.0042078
    -264.7535266561192770     -0.0033266
    -264.1507429940511997     -0.0028844
    -263.5479569057715139      0.0116042
    -262.9451683913800366     -0.0043176
    -262.3423774507770645      0.0172749
    -261.7395840839957373      0.0045579
    -261.1367882910361118      0.0081070
    -260.5339900718316244      0.0125793
    -259.9311894264487819      0.0276512
    -259.3283863547212604      0.0092684
    -258.7255808568154407     -0.0041828
    -258.1227729325981386     -0.0015589
    -257.5199625820694678     -0.0050527
    -256.9171498052625680      0.0022853
    -256.3143346021109892     -0.0020556
    -255.7115169726812098      0.0004496
    -255.1086969168401595     -0.0115524
    -254.5058744346210915     -0.0082647
    -253.9030495260905980      0.0086733
    -253.3002221911155232     -0.0013928
    -252.6973924297624308     -0.0015599
    -252.0945602419647855      0.0029752
    -251.4917256277558408     -0.0105540
    -250.8888885870357228      0.0071531
    -250.2860491198710520     -0.0196795
    -249.6832072262618283     -0.0281588
    -249.0803629061081494     -0.0004578
    -248.4775161595098893      0.0084522
    -247.8746669863006673      0.0066395
    -247.2718153865802719      0.0173934
    -246.6689613603487317      0.0176066
    -246.0661049074729476      0.0128254
    -245.4632460280859902      0.0133617
    -244.8603847220547607      0.0100790
    -244.2575209894458226      0.0031874
    -243.6546548301593305      0.0047807
    -243.0517862442285661      0.0129473
    -242.4489152316868115      0.0205501
    -241.8460417924341641      0.0029220
    -241.2431659265373014      0.0058832
    -240.6402876338962926     -0.0193755
    -240.0374069145444196     -0.0009220
    -239.4345237684817107     -0.0175573
    -238.8316381956416024     -0.0142832
    -238.2287501960906297      0.0036566
    -237.6258597697289758      0.0026008
    -237.0229669165898940     -0.0028055
    -236.4200716366401309      0.0002189
    -235.8171739298463763      0.0056409
    -235.2142737962419403      0.0027096
    -234.6113712357935128      0.0177849
    -234.0084662485011222      0.0117807
    -233.4055588342648662      0.0130355
    -232.8026489931846754     -0.0067131
    -232.1997367251939011     -0.0063314
    -231.5968220302593181     -0.0067371
    -230.9939049084474618     -0.0014035
    -230.3909853596252333      0.0162983
    -229.7880633838924211      0.0051162
    -229.1851389811159549      0.0172020
    -228.5822121513290597      0.0009753
    -227.9792828946316376      0.0124676
    -227.3763512108239695     -0.0153493
    -226.7734171000391825      0.0151568
    -226.1704805621441494     -0.0069184
    -225.5675415971721520      0.0124747
    -224.9646002051897540     -0.0014552
    -224.3616563860305462     -0.0018487
    -223.7587101398276559      0.0085506
    -223.1557614664479274      0.0064857
    -222.5528103659912631     -0.0042591
    -221.9498568382912254     -0.0064381
    -221.3469008834476028      0.0144784
    -220.7439425014604808      0.0043974
    -220.1409816922300138      0.0039673
    -219.5380184558226802      0.0275095
    -218.9350527921386913      0.0150566
    -218.3320847012113006      0.0002249
    -217.7291141830738752     -0.0033174
    -217.1261412376264275     -0.0017384
    -216.5231658649356064      0.0005338
    -215.9201880649015948      0.0097801
    -215.3172078375575893      0.0055327
    -214.7142251828703650     -0.0109269
    -214.1112401008399218     -0.0114224
    -213.5082525914662313      0.0076766
    -212.9052626546827298     -0.0022622
    -212.3022702905560095     -0.0137123
    -211.6992754989861965     -0.0189079
    -211.0962782799733191      0.0034513
    -210.4932786336171944     -0.0091062
    -209.8902765597181030     -0.0051113
    -209.2872720584092292     -0.0058584
    -208.6842651295907274     -0.0097789
    -208.0812557733291044     -0.0142858
    -207.4782439894912898     -0.0025304
    -206.8752297781438187      0.0038654
    -206.2722131393199732      0.0139317
    -205.6691940728865973     -0.0016157
    -205.0661725789103400      0.0139904
    -204.4631486573245525      0.0003991
    -203.8601223081292346      0.0031106
    -203.2570935313910070      0.0079356
    -202.6540623269767138      0.0158829
    -202.0510286949862007     -0.0135373
    -201.4479926352530299     -0.0141382
    -200.8449541479103857     -0.0135398
    -200.2419132328583942     -0.0121918
    -199.6388698900969985      0.0037746
    -199.0358241196595372     -0.0107990
    -198.4327759214461935      0.0005489
    -197.8297252955567558     -0.0017246
    -197.2266722418248435      0.0084485
    -196.6236167603503020     -0.0180539
    -196.0205588511331030     -0.0016094
    -195.4174985140734009      0.0008804
    -194.8144357492378163     -0.0030336
    -194.2113705565264183     -0.0019671
    -193.6083029360058561      0.0025932
    -193.0052328876094805      0.0016130
    -192.4021604113040667      0.0088593
    -191.7990855071561498      0.0023130
    -191.1960081750992231      0.0014871
    -190.5929284151331728     -0.0130348
    -189.9898462271915491     -0.0002031
    -189.3867616113076053      0.0015582
    -188.7836745675145380     -0.0038837
    -188.1805850956793336      0.0037104
    -187.5774931959017806      0.0010698
    -186.9743988680820053     -0.0128852
    -186.3713021122866280     -0.0145626
    -185.7682029284157750     -0.0117960
    -185.1651013164694177      0.0055488
    -184.5619972765142052      0.0007795
    -183.9588908084502350      0.0017508
    -183.3557819123107606     -0.0057183
    -182.7526705880292468     -0.0104427
    -182.1495568356389754     -0.0125591
    -181.5464406551399463      0.0099597
    -180.9433220464655960     -0.0027947
    -180.3402010096492063     -0.0063969
    -179.7370775445909317     -0.0030803
    -179.1339516513906176      0.0032982
    -178.5308233299483902     -0.0086973
    -177.9276925802642779     -0.0042618
    -177.3245594023715626     -0.0042241
    -176.7214237962036520     -0.0156166
    -176.1182857617938851     -0.0091367
    -175.5151452990756127      0.0001460
    -174.9120024080156384     -0.0054845
    -174.3088570887470325      0.0077442
    -173.7057093410701327     -0.0031074
    -173.1025591650847275     -0.0106791
    -172.4994065606910567     -0.0059021
    -171.8962515279889089      0.0102625
    -171.2930940668451569     -0.0023479
    -170.6899341773264211     -0.0105724
    -170.0867718593993345      0.0048042
    -169.4836071129973902      0.0096378
    -168.8804399382204053      0.0030811
    -168.2772703349019707     -0.0074664
    -167.6740983031419319     -0.0026452
    -167.0709238429070354      0.0063042
    -166.4677469541639709     -0.0159282
    -165.8645676369127386     -0.0034688
    -165.2613858910868032      0.0067482
    -164.6582017167526999      0.0109246
    -164.0550151138105832      0.0073592
    -163.4518260822937066     -0.0036981
    -162.8486346222354086     -0.0014005
    -162.2454407335357871      0.0032376
    -161.6422444162282090      0.0080127
    -161.0390456702459971      0.0073506
    -160.4358444956225185      0.0203289
    -159.8326408923577446      0.0119922
    -159.2294348603850835      0.0092127
    -158.6262263997711557      0.0169884
    -158.0230155103827769      0.0034302
    -157.4198021923197928      0.0149642
    -156.8165864454824145     -0.0136572
    -156.2133682698706139     -0.0017889
    -155.6101476655509259      0.0193664
    -155.0069246323902235      0.0003726
    -154.4036991704884372     -0.0023952
    -153.8004712797122977      0.0088007
    -153.1972409601284824     -0.0069011
    -152.5940082117369343     -0.0109348
    -151.9907730344378365      0.0005473
    -151.3875354283310344      0.0013271
    -150.7842953932833723      0.0049327
    -150.1810529293614138     -0.0013902
    -149.5778080364985954      0.0029415
    -148.9745607146949737      0.0025154
    -148.3713109640170273     -0.0102440
    -147.7680587842984039      0.0177012
    -147.1648041756722023      0.0145692
    -146.5615471380052952      0.0087526
    -145.9582876713309929      0.0110364
    -145.3550257756825204     -0.0037293
    -144.7517614509601174      0.0043704
    -144.1484946972302623      0.0026833
    -143.5452255143931666      0.0039448
    -142.9419539025153369      0.0153925
    -142.3386798615302666      0.0060794
    -141.7354033914046170     -0.0015272
    -141.1321244922382618      0.0050640
    -140.5288431638648206      0.0135843
    -139.9255594063841386     -0.0043714
    -139.3222732196962852     -0.0033876
    -138.7189846038345991      0.0067339
    -138.1156935588323904     -0.0099421
    -137.5124000845564751     -0.0094118
    -136.9091041811400089     -0.0033470
    -136.3058058483832724      0.0121853
    -135.7025050864527600      0.0040730
    -135.0992018952152307      0.0025430
    -134.4958962746707414     -0.0084969
    -133.8925882248858557     -0.0034861
    -133.2892777457607281      0.0026950
    -132.6859648373285836      0.0242804
    -132.0826494995229723      0.0088914
    -131.4793317323437520      0.0125719
    -130.8760115358576286      0.0015166
    -130.2726889099313610     -0.0008421
    -129.6693638546648515     -0.0047396
    -129.0660363699249444     -0.0028408
    -128.4627064558115137      0.0116211
    -127.8593741121913894     -0.0062748
    -127.2560393391311777     -0.0021712
    -126.6527021366308787     -0.0045511
    -126.0493625045905901      0.0096657
    -125.4460204431102284      0.0059304
    -124.8426759520566094      0.0072908
    -124.2393290314630434      0.0060267
    -123.6359796813960799      0.0140438
    -123.0326279016893238      0.0197129
    -122.4292736924758884      0.0150723
    -121.8259170536226605      0.0099468
    -121.2225579852294572      0.0174789
    -120.6191964871298978      0.0201769
    -120.0158325594237994      0.0239012
    -119.4124662020779084      0.0289230
    -118.8090974150589147      0.0100834
    -118.2057261984001428      0.0063240
    -117.6023525520016904     -0.0042870
    -116.9989764758635715      0.0112278
    -116.3955979700856744      0.0134640
    -115.7922170345015331      0.0144614
    -115.1888336692443175      0.0035442
    -114.5854478741475759     -0.0002215
    -113.9820596493111964      0.0128731
    -113.3786689946685868      0.0119371
    -112.7752759101864513      0.0091335
    -112.1718803958981141      0.0168620
    -111.5684824517702509      0.0341762
    -110.9650820778029043      0.0242589
    -110.3616792739294681      0.0136498
    -109.7582740401832240      0.0122238
    -109.1548663765642146      0.0192786
    -108.5514562830058480      0.0090984
    -107.9480437595746594      0.0098273
    -107.3446288061375640      0.0182397
    -106.7412114227611113      0.0189712
    -106.1377916094120337      0.0228494
    -105.5343693660569926      0.0138422
    -104.9309446927293266      0.0164380
    -104.3275175893624720      0.0145227
    -103.7240880559896681     -0.0046120
    -103.1206560925443654     -0.0042098
    -102.5172216990265923      0.0092849
    -101.9137848755028699      0.0044145
    -101.3103456218400993     -0.0070022
    -100.7069039381048157     -0.0100662
    -100.1034598241972162      0.0039436
     -99.5000132802171180      0.0126963
     -98.8965643060313795      0.0226816
     -98.2931129016732967      0.0138765
     -97.6896590672094476      0.0044219
     -97.0862028024734087     -0.0011218
     -96.4827441075982932      0.0270083
     -95.8792829824509880      0.0122486
     -95.2758194270647607      0.0192060
     -94.6723534415062034      0.0210365
     -94.0688850256088784      0.0248158
     -93.4654141794726456      0.0174967
     -92.8619409029976453      0.0225136
     -92.2584651962504552      0.0173909
     -91.6549870591312157      0.0118344
     -91.0515064916732229      0.0142409
     -90.4480234939430261      0.0117858
     -89.8445380657742021      0.0133192
     -89.2410502072666389      0.0044787
     -88.6375599182871667     -0.0030165
     -88.0340671989356451      0.0014078
     -87.4305720491788065      0.0152526
     -86.8270744689500589      0.0116674
     -86.2235744583159942      0.0281212
     -85.6200720171434568      0.0304488
     -85.0165671455323064     -0.0005714
     -84.4130598433826833     -0.0010629
     -83.8095501107278977     -0.0025638
     -83.2060379475679071      0.0051183
     -82.6025233538361903      0.0428465
     -81.9990063295660008      0.0220546
     -81.3954868746907749      0.0129766
     -80.7919649892438088      0.0255478
     -80.1884406732250881      0.0249599
     -79.5849139265347816      0.0286051
     -78.9813847492727064      0.0228500
     -78.3778531412724817      0.0223691
     -77.7743191027005025      0.0247912
     -77.1707826333903597      0.0339217
     -76.5672437334086169      0.0431458
     -75.9637024027552741      0.0207662
     -75.3601586413304716      0.0175799
     -74.7566124492008015      0.0270568
     -74.1530638262996860      0.0344570
     -73.5495127726270965      0.0253565
     -72.9459592882163577      0.0433125
     -72.3424033729675955      0.0668009
     -71.7388450269473879      0.0447461
     -71.1352842500558751      0.0426208
     -70.5317210423929168      0.0532159
     -69.9281554037920898      0.0783900
     -69.3245873343532395      0.0989453
     -68.7210168340763801      0.0955897
     -68.1174439028616518      0.1031649
     -67.5138685407756185      0.1166522
     -66.9102907476851527      0.1525724
     -66.3067105236901000      0.1698473
     -65.7031278687904603      0.1991759
     -65.0995427828531064      0.2166723
     -64.4959552659778836      0.2439361
     -63.8923653180649396      0.2676179
     -63.2887729391808449      0.3013206
     -62.6851781292257471      0.3391849
     -62.0815808881996460      0.3747818
     -61.4779812162023944      0.4251865
     -60.8743791130675689      0.4752761
     -60.2707745788617473      0.5375183
     -59.6671676135516336      0.5859296
     -59.0635582171039530      0.6427333
     -58.4599463895519804      0.7158712
     -57.8563321308291592      0.8046753
     -57.2527154410020529      0.8807778
     -56.6490963199375201      0.9618130
     -56.0454747677354206      1.0443138
     -55.4418507842626127      1.1251353
     -54.8382243695856744      1.2147237
     -54.2345955237045914      1.2988600
     -53.6309642465528071      1.3590534
     -53.0273305381636035      1.4087309
     -52.4236943984371280      1.4134523
     -51.8200558274399441      1.4333128
     -51.2164148251720590      1.4197199
     -50.6127713915336130      1.4313370
     -50.0091255266244730      1.4038243
     -49.4054772302782013      1.3527809
     -48.8018265026612212      1.3102150
     -48.1981733435738420      1.2511314
     -47.5945177530826200      1.1816494
     -46.9908597312541332      1.1068918
     -46.3871992779552329      1.0440530
     -45.7835363932524899      0.9662394
     -45.1798710770460588      0.9030505
     -44.5762033293692284      0.8293533
     -43.9725331502552663      0.7885796
     -43.3688605396043343      0.7115656
     -42.7651854974497141      0.6654820
