Scan:    641 2MASSJ00294+2424 2015-10-28 +04 03 08.0
         OPTICAL                 Tb    
        km/s-LSR                 XX
     -57.2542945053766843      0.2440235
     -56.6506599329439453      0.2460318
     -56.0470229292072304      0.2588836
     -55.4433834940666728      0.2812642
     -54.8397416276554068      0.2982192
     -54.2360973299068689      0.3038734
     -53.6324506006879247      0.3099261
     -53.0288014401649903      0.3118887
     -52.4251498481716567      0.3377869
     -51.8214958248077622      0.3628561
     -51.2178393700067431      0.3511402
     -50.6141804837353249      0.3643807
     -50.0105191660267749      0.3813863
     -49.4068554168478187      0.3932579
     -48.8031892361318995      0.4001193
     -48.1995206239455669      0.4036336
     -47.5958495801889754      0.4027588
     -46.9921761049619775      0.4137319
     -46.3885001981647207      0.4339542
     -45.7848218597639303      0.4367900
     -45.1811410898594374      0.4252361
     -44.5774578883181292      0.4461308
     -43.9737722551399912      0.4620530
     -43.3700841903916015      0.4702065
     -42.7663936939398113      0.4715259
     -42.1627007658844875      0.4799038
     -41.5590054061590521      0.4870341
     -40.9553076146969417      0.5076039
     -40.3516073915980016      0.5222241
     -39.7479047367956753      0.5181848
     -39.1441996502233920      0.5132655
     -38.5404921319477083      0.5293730
     -37.9367821819020676      0.5513799
     -37.3330698000531882      0.5572720
     -36.7293549864343447      0.5613847
     -36.1256377410122553      0.5713303
     -35.5219180637869272      0.5759078
     -34.9181959547583602      0.6108699
     -34.3144714138266949      0.6241200
     -33.7107444410917907      0.6388052
     -33.1070150364537810      0.6340472
     -32.5032831999126870      0.6679807
     -31.8995489315017799      0.6932834
     -31.2958122311212144      0.7107742
     -30.6920730988708357      0.7336946
     -30.0883315346840803      0.7455651
     -29.4845875384610920      0.7607754
     -28.8808411103017306      0.7770787
     -28.2770922501727071      0.8114134
     -27.6733409579741725      0.8214151
     -27.0695872338392576      0.8330353
     -26.4658310775682644      0.8506582
     -25.8620724893276090      0.8708946
     -25.2583114690174426      0.8672936
     -24.6545480165711943      0.8840051
     -24.0507821320887203      0.8884726
     -23.4470138155034498      0.9080897
     -22.8432430667155302      0.9079013
     -22.2394698858581030      0.8981308
     -21.6356942728645905      0.9354030
     -21.0319162276351541      0.9519504
     -20.4281357502696288      0.9543561
     -19.8243528406681797      0.9578745
     -19.2205674988973669      1.0092700
     -18.6167797248906233      1.0141881
     -18.0129895186146634      1.0597228
     -17.4091968801027761      1.1199396
     -16.8054018093549580      1.2305210
     -16.2016043062713564      1.3434279
     -15.5978043709185403      1.4921614
     -14.9940020031966590      1.7470528
     -14.3901972032055649      2.1407731
     -13.7863899708786910      2.7349658
     -13.1825803061161828      3.6919510
     -12.5787682090511748      5.1020069
     -11.9749536795838214      6.8680706
     -11.3711367176808338      8.4395943
     -10.7673173234087809      9.2633591
     -10.1634954966345283      9.2900715
      -9.5596712374912105      8.9265690
      -8.9558445458789766      8.5023155
      -8.3520154217312612      8.2391329
      -7.7481838651479116      8.1646147
      -7.1443498760623632      8.4394054
      -6.5405134543747634      8.8082857
      -5.9366746002515320      8.8730268
      -5.3328333134929666      8.6849518
      -4.7289895942321998      8.3276758
      -4.1251434424026669      7.9478612
      -3.5212948579045160      7.6249113
      -2.9174438408708814      7.4308596
      -2.3135903912019131      7.3671498
      -1.7097345088310425      7.3206635
      -1.1058761938914055      7.2687449
      -0.5020154462498664      7.1172457
       0.1018477341268578      6.8011212
       0.7057133471056327      6.3260808
       1.3095813928528763      5.7367053
       1.9134518713020219      5.1001868
       2.5173247825196357      4.4357343
       3.1212001265057192      3.8169212
       3.7250779031937040      3.2863886
       4.3289581127167249      2.7944050
       4.9328407550082147      2.3676744
       5.5367258301347411      2.0352414
       6.1406133381628702      1.7302951
       6.7445032788929016      1.4745730
       7.3483956525245366      1.2530993
       7.9522904591243426      1.0979092
       8.5561876984926162      0.9454878
       9.1600873708290624      0.8136212
       9.7639894760671098      0.7166294
      10.3678940142733307      0.6327564
      10.9718009853811527      0.5709641
      11.5757103894571465      0.5101490
      12.1796222265013103      0.4857093
      12.7835364965802150      0.4440082
      13.3874531996272896      0.3986371
      13.9913723356425326      0.3696847
      14.5952939048256507      0.3574027
      15.1992179069769371      0.3358980
      15.8031443422295315      0.3097433
      16.4070732104502959      0.2966840
      17.0110045118389301      0.2914855
      17.6149382463954431      0.2511220
      18.2188744139866898      0.2391976
      18.8228130147458117      0.2298912
      19.4267540486728016      0.2395918
      20.0306975157676668      0.2239425
      20.6346434160304035      0.1929124
      21.2385917495275862      0.1783234
      21.8425425161926370      0.1586722
      22.4464957160921266      0.1460104
      23.0504513492260585      0.1480117
      23.6544094155944293      0.1217091
      24.2583699153303733      0.1280292
      24.8623328482341925      0.1202496
      25.4662982144390178      0.0991005
      26.0702660140779869      0.0931898
      26.6742362469513949      0.0785937
      27.2782089131923762      0.0653633
      27.8821840128009306      0.0820391
      28.4861615457770654      0.0695450
      29.0901415121207734      0.0692297
      29.6941239118986182      0.0473798
      30.2981087450440434      0.0257607
      30.9020960116901726      0.0392188
      31.5060857117038786      0.0439562
      32.1100778452848630      0.0267045
      32.7140724122334206      0.0400725
      33.3180694127492529      0.0181480
      33.9220688467657965      0.0199288
      34.5260707142164804      0.0303790
      35.1300750152344392      0.0169106
      35.7340817498862435      0.0261797
      36.3380909180387590      0.0212343
      36.9421025198251201      0.0070481
      37.5461165551121852      0.0058369
      38.1501330240331029      0.0207770
      38.7541519266544228      0.0073395
      39.3581732628430174      0.0136981
      39.9621970326654647      0.0352074
      40.5662232362548849      0.0214617
      41.1702518734115799      0.0115021
      41.7742829442686840      0.0012353
      42.3783164489593389      0.0086104
      42.9823523872838393      0.0259424
      43.5863907593753197      0.0111107
      44.1904315651672022      0.0138868
      44.7944748047926353      0.0087593
      45.3985204781850484      0.0289121
      46.0025685854110051      0.0215801
      46.6066191264039347      0.0064897
      47.2106721012304220      0.0041027
      47.8147275098904530      0.0086378
      48.4187853524505840      0.0056287
      49.0228456288442729      0.0130622
      49.6269083391380690      0.0038067
      50.2309734833985502      0.0046754
      50.8350410614925678      0.0108489
      51.4391110734867141      0.0028525
      52.0431835195140948      0.0097193
      52.6472583995081607     -0.0090755
      53.2513357134689045     -0.0070759
      53.8554154613297626     -0.0031058
      54.4594976432904403      0.0013245
      55.0635822592843596     -0.0084080
      55.6676693092449568      0.0167176
      56.2717587932388099      0.0142206
      56.8758507113990390      0.0065888
      57.4799450635259461      0.0069241
      58.0840418498192435      0.0085610
      58.6881410702123532      0.0088803
      59.2922427247052752     -0.0006365
      59.8963468133645804     -0.0032287
      60.5004533361902617     -0.0008600
      61.1045622931157695     -0.0011307
      61.7086736842742241      0.0180672
      62.3127875095990547      0.0238442
      62.9169037691568391      0.0073985
      63.5210224629475704     -0.0082292
      64.1251435909712484     -0.0126379
      64.7292671532944581      0.0129287
      65.3333931497840297      0.0072700
      65.9375215806396966     -0.0027244
      66.5416524457948810      0.0101879
      67.1457857452495830      0.0124571
      67.7499214790037882      0.0088253
      68.3540596471241031      0.0062409
      68.9582002496104849     -0.0076779
      69.5623432864629478      0.0061261
      70.1664887577480698      0.0203663
      70.7706366633326951      0.0154624
      71.3747870034165572      0.0297673
      71.9789397779330642      0.0112931
      72.5830949868156523     -0.0020057
      73.1872526302640267      0.0011289
      73.7914127081450602     -0.0000027
      74.3955752205253020      0.0175306
      74.9997401674047666      0.0309774
      75.6039075487834538      0.0184907
      76.2080773647279131      0.0061428
      76.8122496152381729     -0.0028375
      77.4164243002476411     -0.0090045
      78.0206014198894735      0.0134087
      78.6247809740970780      0.0160296
      79.2289629629370467      0.0218218
      79.8331473864093653      0.0275202
      80.4373342445140480      0.0227524
      81.0415235372510665      0.0391540
      81.6457152646870270      0.0300716
      82.2499094267553090      0.0026435
      82.8541060235891109      0.0149607
      83.4583050550552485      0.0264768
      84.0625065212868776      0.0164537
      84.6667104222839981     -0.0107929
      85.2709167579800322     -0.0051639
      85.8751255285081214      0.0054895
      86.4793367338017021      0.0185177
      87.0835503738607599      0.0136523
      87.6877664488184649      0.0015159
      88.2919849585416330      0.0148603
      88.8962059030968703      0.0224825
      89.5004292825507264      0.0035092
      90.1046550968366375     -0.0031815
      90.7088833460877311      0.0001818
      91.3131140301708939      0.0072804
      91.9173471491526755      0.0154214
      92.5215827030996394      0.0012754
      93.1258206920117999      0.0214360
      93.7300611158225792      0.0129640
      94.3343039747316823     -0.0049286
      94.9385492685394183      0.0081009
      95.5427969973789004      0.0052105
      96.1470471612501427      0.0067093
      96.7512997600865674     -0.0109696
      97.3555547940878938     -0.0321370
      97.9598122630544026     -0.0009276
      98.5640721671192495     -0.0063042
      99.1683345063489696     -0.0008550
      99.7725992806104500     -0.0012054
     100.3768664900368321      0.0157531
     100.9811361346281018     -0.0067844
     101.5854082143176953      0.0063453
     102.1896827291721763      0.0051821
     102.7939596792581085     -0.0185877
     103.3982390645089424      0.0001421
     104.0025208849912417     -0.0074151
     104.6068051406384285     -0.0010383
     105.2110918315836443     -0.0194127
     105.8153809578268891     -0.0017229
     106.4196725192350073      0.0040758
     107.0239665160077465      0.0041649
     107.6282629480784863     -0.0027673
     108.2325618154472551      0.0063537
     108.8368631181806307      0.0275215
     109.4411668561454576      0.0195930
     110.0454730295414549     -0.0003287
     110.6497816383685944     -0.0036931
     111.2540926824937770     -0.0048996
     111.8584061621166796     -0.0087389
     112.4627220771041749      0.0118094
     113.0670404274562770      0.0122745
     113.6713612133726627     -0.0084648
     114.2756844347202048     -0.0119450
     114.8800100914989173     -0.0159584
     115.4843381838419134     -0.0081894
     116.0886687116160800     -0.0008998
     116.6930016749545302      0.0055022
     117.2973370737907288      0.0083001
     117.9016749081912110      0.0195625
     118.5060151782225546      0.0023771
     119.1103578837516181      0.0054427
     119.7147030249115573      0.0102025
     120.3190506017023722      0.0038218
     120.9234006140574706      0.0143407
     121.5277530621099800      0.0053652
     122.1321079457933791     -0.0033907
     122.7364652651741892      0.0136700
     123.3408250201858749      0.0193533
     123.9451872109615493      0.0096431
     124.5495518373680994      0.0085504
     125.1539188996052019      0.0051339
     125.7582883974731658      0.0102282
     126.3626603311051326      0.0095938
     126.9670347006342297      0.0144831
     127.5714115057942024      0.0225072
     128.1757907469178406      0.0008450
     128.7801724237389465     -0.0162273
     129.3845565363905905     -0.0003393
     129.9889430849393932      0.0103889
     130.5933320693187341      0.0017283
     131.1977234895286415      0.0002885
     131.8021173457688064     -0.0015347
     132.4065136377730028      0.0096087
     133.0109123658074566      0.0004778
     133.6153135296724486     -0.0142465
     134.2197171295011628      0.0003602
     134.8241231653601631     -0.0014295
     135.4285316371828003      0.0178232
     136.0329425449026246      0.0077883
     136.6373558887858337     -0.0104947
     137.2417716685661730      0.0002132
     137.8461898844433620      0.0199741
     138.4506105363507800      0.0057351
     139.0550336242885123     -0.0047466
     139.6594591483896011      0.0052615
     140.2638871085209757      0.0056714
     140.8683175047492000     -0.0006787
     141.4727503372073727     -0.0034659
     142.0771856056958313      0.0116967
     142.6816233103476463     -0.0027646
     143.2860634512294382     -0.0025047
     143.8905060282746717      0.0127728
     144.4949510415498537      0.0175309
     145.0993984909884489      0.0205498
     145.7038483766569925     -0.0041412
     146.3083006985555130     -0.0131972
     146.9127554567505740     -0.0000276
     147.5172126511755835     -0.0194610
     148.1216722819637255      0.0085254
     148.7261343489818159      0.0026067
     149.3305988523630106     -0.0018398
     149.9350657920407457      0.0108744
     150.5395351680815850      0.0103859
     151.1440069804855284      0.0083580
     151.7484812292525476     -0.0081064
     152.3529579143827277     -0.0119415
     152.9574370359425473     -0.0051126
     153.5619185939320346     -0.0042810
     154.1664025884177533      0.0400150
     154.7708890192665478      0.0046489
     155.3753778865450670     -0.0018398
     155.9798691903863812      0.0018756
     156.5843629307238984      0.0003670
     157.1888591074911119     -0.0150377
     157.7933577208876841     -0.0082575
     158.3978587707139809     -0.0012114
     159.0023622571695796      0.0073321
     159.6068681801880018     -0.0066460
     160.2113765397026839      0.0136799
     160.8158873359132883      0.0118856
     161.4204005686866878      0.0200899
     162.0249162380894745      0.0093448
     162.6294343441881836      0.0022955
     163.2339548868497445      0.0094532
     163.8384778662071994      0.0069401
     164.4430032823271688      0.0008536
     165.0475311350765253      0.0201803
     165.6520614245883678      0.0046393
     166.2565941507961895      0.0041086
     166.8611293136999052      0.0095462
     167.4656669134326989      0.0053093
     168.0702069499280071     -0.0077193
     168.6747494231858582     -0.0141585
     169.2792943332727305     -0.0007472
     169.8838416801221456      0.0026085
     170.4883914638671740     -0.0071486
     171.0929436844413090      0.0065807
     171.6974983418444936      0.0030237
     172.3020554362098835      0.0079163
     172.9066149674043800     -0.0027634
     173.5111769354944613      0.0127922
     174.1157413405468048      0.0014251
     174.7203081824947617      0.0212160
     175.3248774614049523      0.0152023
     175.9294491772773199     -0.0108134
     176.5340233301118928     -0.0092087
     177.1385999199752632      0.0008294
     177.7431789468674026      0.0105983
     178.3477604107217758      0.0042125
     178.9523443116714816     -0.0000926
     179.5569306496499280     -0.0071137
     180.1615194246572003     -0.0122853
     180.7661106368263404     -0.0094872
     181.3707042860242780     -0.0107096
     181.9753003723841118     -0.0198106
     182.5798988958393068     -0.0031079
     183.1844998563898628      0.0022581
     183.7891032542354139      0.0022130
     184.3937090891097625      0.0115757
     184.9983173612125995      0.0093426
     185.6029280706104885      0.0027649
     186.2075412171036817     -0.0034484
     186.8121568008919553      0.0201751
     187.4167748219087173      0.0122765
     188.0213952801539392     -0.0059618
     188.6260181757607484     -0.0141947
     189.2306435085294822     -0.0095948
     189.8352712786598318      0.0065703
     190.4399014861518253     -0.0003633
     191.0445341309388141      0.0052539
     191.6491692130874469     -0.0014144
     192.2538067325976670     -0.0018687
     192.8584466894695311      0.0113500
     193.4630890837695745     -0.0117988
     194.0677339154312051      0.0051025
     194.6723811845210150     -0.0075400
     195.2770308910390327      0.0035973
     195.8816830350517648      0.0037806
     196.4863376164927047     -0.0064544
     197.0909946354283875      0.0013137
     197.6956540918588132     -0.0032433
     198.3003159857839535     -0.0037864
     198.9049803172704287     -0.0019611
     199.5096470862516753      0.0079402
     200.1143162928608206      0.0025268
     200.7189879369646519      0.0100979
     201.3236620186298467     -0.0057394
     201.9283385379894469      0.0080655
     202.5330174949104105      0.0132092
     203.1376988894592159     -0.0109208
     203.7423827216359200     -0.0091418
     204.3470689915070579      0.0030025
     204.9517576990726582     -0.0066767
     205.5564488442661286      0.0021978
     206.1611424271540614      0.0041686
     206.7658384478030200     -0.0001660
     207.3705369061464125     -0.0019869
     207.9752378023173947     -0.0081662
     208.5799411361162470      0.0065648
     209.1846469077426889     -0.0149513
     209.7893551172632840     -0.0020837
     210.3940657644783130     -0.0029536
     210.9987788495209600      0.0018580
     211.6034943724577317      0.0121551
     212.2082123331555010      0.0009812
     212.8129327318140440     -0.0125559
     213.4176555682335561      0.0026695
     214.0223808426138135      0.0081386
     214.6271085549547593      0.0049558
     215.2318387051233231      0.0001677
     215.8365712932525753      0.0112700
     216.4413063194091364      0.0194577
     217.0460437834598508     -0.0105535
     217.6507836855378173      0.0126097
     218.2555260255765290     -0.0095711
     218.8602708035759576      0.0107922
     219.4650180197357940     -0.0014526
     220.0697676737897837      0.0067090
     220.6745197660042095     -0.0052663
     221.2792742962459158     -0.0064905
     221.8840312645814663      0.0045498
     222.4887906710108609      0.0053570
     223.0935525156006918      0.0142445
     223.6983167982843668      0.0165749
     224.3030835191284780      0.0026877
     224.9078526780664049     -0.0065938
     225.5126242752313601     -0.0166879
     226.1173983105567231     -0.0081498
     226.7221747841090576      0.0061717
     227.3269536958883918      0.0141030
     227.9317350458947260     -0.0062670
     228.5365188341280032      0.0141666
     229.1413050606548722      0.0074803
     229.7460937254087128     -0.0005328
     230.3508848285227089      0.0162042
     230.9556783699302116      0.0089343
     231.5604743495647426      0.0019882
     232.1652727676259644      0.0106626
     232.7700736240472850      0.0018230
     233.3748769187621690     -0.0001308
     233.9796826519703075     -0.0067488
     234.5844908234719810      0.0002929
     235.1893014334003738     -0.0066398
     235.7941144817554289      0.0057091
     236.3989299685371748     -0.0071329
     237.0037478938122035      0.0001789
     237.6085682575804867      0.0047003
     238.2133910597754323     -0.0012973
     238.8182163004636607      0.0199983
     239.4230439797116787      0.0235375
     240.0278740973864444      0.0272701
     240.6327066537540986      0.0015526
     241.2375416485485005     -0.0188455
     241.8423790819692556     -0.0187307
     242.4472189540164209     -0.0163750
     243.0520612645568406     -0.0043777
     243.6569060137902056      0.0034772
     244.2617532016499808      0.0115016
     244.8666028281361093      0.0059497
     245.4714548933152400      0.0083031
     246.0763093971873161     -0.0045122
     246.6811663396858023     -0.0013998
     247.2860257209437975     -0.0001759
     247.8908875408281745     -0.0006754
     248.4957517995386524     -0.0028819
     249.1006184970086395      0.0087786
     249.7054876331716002     -0.0042182
     250.3103592081606621      0.0070200
     250.9152332219092330      0.0130687
     251.5201096744839049     -0.0260027
     252.1249885658846779     -0.0008658
     252.7298698961115235      0.0094214
     253.3347536651644702      0.0081938
     253.9396398731100817      0.0107350
     254.5445285199483578     -0.0023226
     255.1494196057458339     -0.0100720
     255.7543131303028758     -0.0065420
     256.3592090938856813      0.0070368
     256.9641074964277436      0.0221514
     257.5690083378624422      0.0042493
     258.1739116182563976      0.0171322
     258.7788173377426801      0.0070186
     259.3837254961216559     -0.0032295
     259.9886360935263951     -0.0037445
     260.5935491300235185     -0.0057216
     261.1984646054798418     -0.0153191
     261.8033825200951128     -0.0113162
     262.4083028737362042     -0.0048717
     263.0132256664030592     -0.0071302
     263.6181508982953687      0.0086206
     264.2230785692135555      0.0182112
     264.8280086792240695      0.0019646
     265.4329412285266585      0.0085253
     266.0378762168550111     -0.0102593
     266.6428136444754955     -0.0026929
     267.2477535111882503      0.0167264
     267.8526958171265164      0.0006280
     268.4576405623569144      0.0048747
     269.0625877467462033      0.0227206
     269.6675373703610035      0.0011434
     270.2724894333344423     -0.0006367
     270.8774439355333357     -0.0122070
     271.4824008770243609     -0.0084379
     272.0873602578739678     -0.0054890
     272.6923220779490862     -0.0163683
     273.2972863374493500     -0.0043212
     273.9022530362417456     -0.0058399
     274.5072221744592866      0.0223564
     275.1121937520355232      0.0023244
     275.7171677690369052      0.0046635
     276.3221442254634894     -0.0071588
     276.9271231212487123     -0.0046487
     277.5321044564591944      0.0056480
     278.1370882312278923      0.0118394
     278.7420744454218493      0.0061957
     279.3470630990410655     -0.0033834
     279.9520541922851180     -0.0087825
     280.5570477249543728     -0.0102456
     281.1620436971153936     -0.0064022
     281.7670421089013075     -0.0103101
     282.3720429602455511      0.0001146
     282.9770462511481810      0.0002075
     283.5820519816755905     -0.0026432
     284.1870601516949364     -0.0015769
     284.7920707614722460     -0.0070676
     285.3970838108078283      0.0167934
     286.0020992997683607      0.0033857
     286.6071172284869135     -0.0061943
     287.2121375967637960      0.0054630
     287.8171604048652625     -0.0071343
     288.4221856525916792     -0.0106591
     289.0272133400095527     -0.0096909
     289.6322434672520671      0.0119907
     290.2372760341859816     -0.0002675
     290.8423110408779735     -0.0016139
     291.4473484873944926     -0.0040018
     292.0523883736691459     -0.0052904
     292.6574306998348902      0.0048905
     293.2624754657587687      0.0044257
     293.8675226715071744      0.0030262
     294.4725723171467280     -0.0008652
     295.0776244026109225     -0.0099061
     295.6826789279662648     -0.0178104
     296.2877358932793754      0.0093006
     296.8927952984836338      0.0098070
     297.4978571436456605      0.0103268
     298.1029214286988349      0.0130489
     298.7079881537097208      0.0072805
     299.3130573187449386      0.0049242
     299.9181289236713042     -0.0013715
     300.5232029686886221     -0.0024036
     301.1282794537301584      0.0068969
     301.7333583787294060     -0.0040591
     302.3384397438196629      0.0057884
     302.9435235490007017     -0.0098338
     303.5486097942059587      0.0006684
     304.1536984795688454     -0.0150067
     304.7587896049558935     -0.0104854
     305.3638831705004009      0.0002861
     305.9689791762023674      0.0069819
     306.5740776219952295     -0.0009237
     307.1791785080121144     -0.0072170
     307.7842818341863449      0.0039792
     308.3893876005180914      0.0072441
     308.9944958071403676     -0.0036705
     309.5996064539201598      0.0015970
     310.2047195409904248     -0.0095617
     310.8098350682847126     -0.0109983
     311.4149530358696438     -0.0016702
     312.0200734436784842     -0.0136884
     312.6251962918445315     -0.0134580
     313.2303215803011653     -0.0127067
     313.8354493091148925     -0.0011477
     314.4405794782192061      0.0004835
     315.0457120876807267     -0.0111234
     315.6508471375659042      0.0107510
     316.2559846278082318      0.0100875
     316.8611245584742164     -0.0088617
     317.4662669295639716      0.0006229
     318.0714117410107633     -0.0042420
     318.6765589930145097     -0.0054670
     319.2817086853754063      0.0087708
     319.8868608182265234      0.0034055
     320.4920153916344816     -0.0063851
     321.0971724054661536     -0.0127240
     321.7023318598546666     -0.0126232
     322.3074937548000776     -0.0011178
     322.9126580902357091     -0.0015805
     323.5178248662947453     -0.0040321
     324.1229940829106226     -0.0099426
     324.7281657401499615     -0.0159131
     325.3333398379461414     -0.0136131
     325.9385163763656692     -0.0103586
     326.5436953554751653     -0.0038615
     327.1488767752081799     -0.0076888
     327.7540606355644854     -0.0321925
     328.3592469366773798      0.0088924
     328.9644356784802426      0.0000543
     329.5696268609065669      0.0031352
     330.1748204841559868     -0.0119705
     330.7800165480953183     -0.0003834
     331.3852150527912386     -0.0037818
     331.9904159983103114     -0.0051691
     332.5956193845858593     -0.0021970
     333.2008252116179960      0.0014104
     333.8060334795397921     -0.0093463
     334.4112441882181201     -0.0050965
     335.0164573377861643     -0.0149990
     335.6216729281773041     -0.0175739
     336.2268909594581601     -0.0077176
     336.8321114316286184      0.0072775
     337.4373343446887930     -0.0141029
     338.0425596987051904     -0.0008148
     338.6477874936778676     -0.0056603
     339.2530177295402609     -0.0013953
     339.8582504063588203     -0.0130842
     340.4634855242002800     -0.0061499
     341.0687230829979057     -0.0068900
     341.6739630828183749      0.0139181
     342.2792055236616307     -0.0134715
     342.8844504055277298     -0.0038022
     343.4896977284832360     -0.0012352
     344.0949474924615288     -0.0083534
     344.7001996974626081      0.0148597
     345.3054543436862218      0.0206667
     345.9107114309326789     -0.0071571
     346.5159709594016135     -0.0071959
     347.1212329288933915     -0.0142786
     347.7264973395410834     -0.0099020
     348.3317641914779301      0.0044418
     348.9370334845040702      0.0003764
     349.5423052187527446      0.0044803
     350.1475793942240102     -0.0148728
     350.7528560109176965     -0.0065870
     351.3581350688339171     -0.0104760
     351.9634165680392925     -0.0072341
     352.5687005084670886     -0.0053898
     353.1739868902506032      0.0098493
     353.7792757132565953     -0.0016099
     354.3845669776182490      0.0183463
     354.9898606833355643      0.0015242
     355.5951568304084844     -0.0020643
     356.2004554188371230     -0.0080889
     356.8057564486214233     -0.0142241
     357.4110599197612714      0.0003787
     358.0163658323899654     -0.0096598
     358.6216741863743209      0.0068977
     359.2269849817808449      0.0064606
     359.8322982186762147     -0.0025555
     360.4376138969938097      0.0023307
     361.0429320168001368     -0.0201445
     361.6482525781618165     -0.0212791
     362.2535755810122851     -0.0053491
     362.8589010253515994      0.0158586
     363.4642289112462095      0.0070767
     364.0695592386961721     -0.0105882
     364.6748920077014873      0.0164611
     365.2802272183287187     -0.0008358
     365.8855648705113595     -0.0122743
     366.4909049643158596     -0.0018476
     367.0962474997423328      0.0139239
     367.7015924768572290     -0.0022960
     368.3069398955940983      0.0038236
     368.9122897559528269     -0.0039480
     369.5176420580666559     -0.0007083
     370.1229968018689647      0.0068779
     370.7283539873597533     -0.0047316
     371.3337136146055855     -0.0008971
     371.9390756835398975      0.0097300
     372.5444401943624371      0.0135684
     373.1498071468734565     -0.0024348
     373.7551765411394626     -0.0061675
     374.3605483772937532      0.0030834
     374.9659226552030873     -0.0021828
     375.5712993749339716     -0.0153075
     376.1766785365530836     -0.0096706
     376.7820601400604232     -0.0317958
     377.3874441854559336     -0.0299917
     377.9928306726729943     -0.0227320
     378.5982196017783394      0.0039597
     379.2036109729049258     -0.0074482
     379.8090047859197398      0.0027292
     380.4144010408227814     -0.0043061
     381.0197997378136279      0.0024968
     381.6252008766927020     -0.0222534
     382.2306044575931878     -0.0053696
     382.8360104805814217      0.0116451
     383.4414189455245037     -0.0112089
     384.0468298524888837      0.0078767
     384.6522432015411255      0.0085556
     385.2576589926147221     -0.0002614
     385.8630772259093078      0.0067961
     386.4684979011586847      0.0068944
     387.0739210185624870     -0.0184261
     387.6793465781208283     -0.0129123
     388.2847745798335382     -0.0140626
     388.8902050237007870      0.0135713
     389.4956379097224612      0.0205761
     390.1010732378985040      0.0170193
     390.7065110083622699     -0.0018910
     391.3119512209804611     -0.0039312
     391.9173938758196414     -0.0043014
     392.5228389729463743     -0.0160855
     393.1282865122942098      0.0111314
     393.7337364939961617      0.0044765
     394.3391889179191594     -0.0068157
     394.9446437841297666      0.0001451
     395.5501010927611105     -0.0042631
     396.1555608436134435      0.0052878
     396.7610230368865132     -0.0034997
     397.3664876725137560     -0.0033775
     397.9719547504951720     -0.0003461
     398.5774242709638315     -0.0100352
     399.1828962337200437      0.0002689
     399.7883706389636700      0.0244789
     400.3938474866945398      0.0091162
     400.9993267767795260      0.0018677
     401.6048085093518694     -0.0048255
     402.2102926844780200      0.0285810
     402.8157793020249073     -0.0056490
     403.4212683621257156      0.0089031
     404.0267598647803311      0.0214077
     404.6322538099222470      0.0206814
     405.2377501976846474     -0.0040606
     405.8432490280007983     -0.0116618
     406.4487503008709268      0.0000637
     407.0542540163614262     -0.0311719
     407.6597601744723534     -0.0238488
     408.2652687751371445     -0.0162775
     408.8707798185554907     -0.0207660
     409.4762933045942646     -0.0043793
     410.0818092333866502     -0.0111429
     410.6873276047329000      0.0124918
     411.2928484188326479      0.0103850
     411.8983716757525713      0.0069853
     412.5038973752929223     -0.0041918
     413.1094255175868284      0.0091330
     413.7149561027008531      0.0194008
     414.3204891305683759     -0.0109865
     414.9260246012561311     -0.0071406
     415.5315625146974412     -0.0002301
     416.1371028710254336     -0.0064723
     416.7426456701736015     -0.0083608
     417.3481909121418312      0.0009305
     417.9537385969967431      0.0074915
     418.5592887247383942     -0.0011270
     419.1648412953667844      0.0080508
     419.7703963089483636     -0.0028887
     420.3759537654166252      0.0093166
     420.9815136648381895      0.0032060
     421.5870760072131134      0.0017316
     422.1926407925412263      0.0002258
     422.7982080208891489      0.0028815
     423.4037776922568810      0.0013046
     424.0093498065779158      0.0093624
     424.6149243639187603     -0.0018277
     425.2205013644125984      0.0015222
     425.8260808078597393      0.0026892
     426.4316626944597601     -0.0014481
     427.0372470241462679      0.0020991
     427.6428337968525852      0.0055104
     428.2484230127784031      0.0180777
     428.8540146717906509      0.0053473
     429.4596087739558357      0.0090724
     430.0652053192740141     -0.0002208
     430.6708043077451862      0.0086485
     431.2764057395024224      0.0053377
     431.8820096144125955     -0.0117447
     432.4876159325423828      0.0038363
     433.0932246938916705     -0.0077466
     433.6988358985270224      0.0088299
     434.3044495463819317     -0.0021012
     434.9100656375894687      0.0034328
     435.5156841720832404     -0.0025601
     436.1213051498630193     -0.0027771
     436.7269285709954829     -0.0110787
     437.3325544354140106      0.0080663
     437.9381827432517866      0.0014203
     438.5438134943756836      0.0081513
     439.1494466889188288      0.0132849
     439.7550823269477860      0.0005842
     440.3607204083293709     -0.0070175
     440.9663609331302041      0.0052466
     441.5720039014168492      0.0085088
     442.1776493130561789      0.0104807
     442.7832971683144478      0.0011666
     443.3889474669919650      0.0087579
     443.9946002091552373      0.0039124
     444.6002553948708851     -0.0026412
     445.2059130240723448      0.0104197
     445.8115730968261801     -0.0033187
     446.4172356131990114      0.0221295
     447.0229005731241045     -0.0015555
     447.6285679766682506      0.0017175
     448.2342378237646585      0.0087824
     448.8399101145466830      0.0076841
     449.4455848489475898     -0.0073998
     450.0512620269674358      0.0120144
     450.6569416486727278     -0.0097348
     451.2626237140635794     -0.0043469
     451.8683082231399339      0.0042677
     452.4739951759684118      0.0027521
     453.0796845724823925      0.0087660
